train_params/lambda_sparsity,train/loss_sparsity,lr-Adam/background,train_params/lambda_sds,lr-Adam/geometry,train_params/lambda_orient,epoch,train/min_step,train/loss_orient,train/loss_opaque,train/max_step,step,train/loss_sds,train_params/lambda_opaque,train/grad_norm
1.0,0.40240737795829773,,1.0,,1000.0,0,20.0,0.011859125457704067,0.05645454674959183,980.0,5719,2806.1767578125,0.0,74.91564178466797
,,0.001,,0.01,,,,,,,5720,,,
1.0,0.3716585636138916,,1.0,,1000.0,0,20.0,0.011774099431931973,0.09604249894618988,980.0,5720,192.4891815185547,0.0,19.620864868164062
,,0.001,,0.01,,,,,,,5721,,,
1.0,0.5272636413574219,,1.0,,1000.0,0,20.0,0.014707322232425213,0.06387141346931458,980.0,5721,363.41107177734375,0.0,26.959638595581055
,,0.001,,0.01,,,,,,,5722,,,
1.0,0.5019798278808594,,1.0,,1000.0,0,20.0,0.01149589940905571,0.0662359744310379,980.0,5722,457.0906982421875,0.0,30.23543357849121
,,0.001,,0.01,,,,,,,5723,,,
1.0,0.4397807717323303,,1.0,,1000.0,0,20.0,0.013597017154097557,0.06448841094970703,980.0,5723,1025.53466796875,0.0,45.288734436035156
,,0.001,,0.01,,,,,,,5724,,,
1.0,0.47125324606895447,,1.0,,1000.0,0,20.0,0.013982633128762245,0.060848139226436615,980.0,5724,830.068359375,0.0,40.744773864746094
,,0.001,,0.01,,,,,,,5725,,,
1.0,0.2244071662425995,,1.0,,1000.0,0,20.0,0.011936776340007782,0.04406315088272095,980.0,5725,416.97796630859375,0.0,28.8782958984375
,,0.001,,0.01,,,,,,,5726,,,
1.0,0.3405846357345581,,1.0,,1000.0,0,20.0,0.009697978384792805,0.03596732020378113,980.0,5726,414.7635498046875,0.0,28.801511764526367
,,0.001,,0.01,,,,,,,5727,,,
1.0,0.6929754018783569,,1.0,,1000.0,0,20.0,0.010878309607505798,0.06275874376296997,980.0,5727,594.8275756835938,0.0,34.49137878417969
,,0.001,,0.01,,,,,,,5728,,,
1.0,0.37210962176322937,,1.0,,1000.0,0,20.0,0.010403328575193882,0.05637494847178459,980.0,5728,1292.583984375,0.0,50.844547271728516
,,0.001,,0.01,,,,,,,5729,,,
1.0,0.5060827732086182,,1.0,,1000.0,0,20.0,0.009377707727253437,0.0991082414984703,980.0,5729,2090.3212890625,0.0,64.65789031982422
,,0.001,,0.01,,,,,,,5730,,,
1.0,0.346773624420166,,1.0,,1000.0,0,20.0,0.012062217108905315,0.03832920268177986,980.0,5730,930.4139404296875,0.0,43.13731384277344
,,0.001,,0.01,,,,,,,5731,,,
1.0,0.6337059736251831,,1.0,,1000.0,0,20.0,0.01458360068500042,0.0829610824584961,980.0,5731,890.635498046875,0.0,42.20510482788086
,,0.001,,0.01,,,,,,,5732,,,
1.0,0.7306190729141235,,1.0,,1000.0,0,20.0,0.010440078563988209,0.07830686867237091,980.0,5732,3946.594970703125,0.0,88.8436279296875
,,0.001,,0.01,,,,,,,5733,,,
1.0,0.5047997832298279,,1.0,,1000.0,0,20.0,0.011767489835619926,0.07346856594085693,980.0,5733,1774.5933837890625,0.0,59.57505416870117
,,0.001,,0.01,,,,,,,5734,,,
1.0,0.6313108205795288,,1.0,,1000.0,0,20.0,0.01073072012513876,0.1189107745885849,980.0,5734,715.2918090820312,0.0,37.823055267333984
,,0.001,,0.01,,,,,,,5735,,,
1.0,0.45609113574028015,,1.0,,1000.0,0,20.0,0.012748347595334053,0.0888182669878006,980.0,5735,948.1661987304688,0.0,43.546897888183594
,,0.001,,0.01,,,,,,,5736,,,
1.0,0.3671617805957794,,1.0,,1000.0,0,20.0,0.012482700869441032,0.04643743112683296,980.0,5736,4795.248046875,0.0,97.93107604980469
,,0.001,,0.01,,,,,,,5737,,,
1.0,0.3534448742866516,,1.0,,1000.0,0,20.0,0.011106167919933796,0.04750998690724373,980.0,5737,1711.5029296875,0.0,58.5064582824707
,,0.001,,0.01,,,,,,,5738,,,
1.0,0.7260215282440186,,1.0,,1000.0,0,20.0,0.011976424604654312,0.11591963469982147,980.0,5738,727.4039916992188,0.0,38.141944885253906
,,0.001,,0.01,,,,,,,5739,,,
1.0,0.48321855068206787,,1.0,,1000.0,0,20.0,0.014830367639660835,0.06350933760404587,980.0,5739,868.347900390625,0.0,41.673683166503906
,,0.001,,0.01,,,,,,,5740,,,
1.0,0.39900338649749756,,1.0,,1000.0,0,20.0,0.015095392242074013,0.0642346665263176,980.0,5740,408.78314208984375,0.0,28.593116760253906
,,0.001,,0.01,,,,,,,5741,,,
1.0,0.41249001026153564,,1.0,,1000.0,0,20.0,0.0111268050968647,0.04960954934358597,980.0,5741,447.54595947265625,0.0,29.918087005615234
,,0.001,,0.01,,,,,,,5742,,,
1.0,0.30821388959884644,,1.0,,1000.0,0,20.0,0.010636759921908379,0.05032934620976448,980.0,5742,564.815185546875,0.0,33.6099739074707
,,0.001,,0.01,,,,,,,5743,,,
1.0,0.36378002166748047,,1.0,,1000.0,0,20.0,0.017427047714591026,0.05198130011558533,980.0,5743,427.4790344238281,0.0,29.239667892456055
,,0.001,,0.01,,,,,,,5744,,,
1.0,0.6065141558647156,,1.0,,1000.0,0,20.0,0.01349586620926857,0.09807709604501724,980.0,5744,1298.350830078125,0.0,50.95784378051758
,,0.001,,0.01,,,,,,,5745,,,
1.0,0.5861963033676147,,1.0,,1000.0,0,20.0,0.012254775501787663,0.10469214618206024,980.0,5745,767.3988037109375,0.0,39.17649459838867
,,0.001,,0.01,,,,,,,5746,,,
1.0,0.36200177669525146,,1.0,,1000.0,0,20.0,0.011076134629547596,0.057586923241615295,980.0,5746,1114.9349365234375,0.0,47.22149658203125
,,0.001,,0.01,,,,,,,5747,,,
1.0,0.4748522639274597,,1.0,,1000.0,0,20.0,0.011404864490032196,0.0523734986782074,980.0,5747,2663.727294921875,0.0,72.98941802978516
,,0.001,,0.01,,,,,,,5748,,,
1.0,0.37663164734840393,,1.0,,1000.0,0,20.0,0.011816436424851418,0.054776690900325775,980.0,5748,636.0535888671875,0.0,35.6666145324707
,,0.001,,0.01,,,,,,,5749,,,
1.0,0.3893088400363922,,1.0,,1000.0,0,20.0,0.013589313253760338,0.07520899176597595,980.0,5749,844.6942138671875,0.0,41.102169036865234
,,0.001,,0.01,,,,,,,5750,,,
1.0,0.561269998550415,,1.0,,1000.0,0,20.0,0.012050923891365528,0.08470365405082703,980.0,5750,903.267333984375,0.0,42.50334930419922
,,0.001,,0.01,,,,,,,5751,,,
1.0,0.4919170141220093,,1.0,,1000.0,0,20.0,0.014284364879131317,0.061404213309288025,980.0,5751,598.7216796875,0.0,34.604095458984375
,,0.001,,0.01,,,,,,,5752,,,
1.0,0.5864595174789429,,1.0,,1000.0,0,20.0,0.01333585288375616,0.06207776442170143,980.0,5752,1152.74462890625,0.0,48.01551055908203
,,0.001,,0.01,,,,,,,5753,,,
1.0,0.45434945821762085,,1.0,,1000.0,0,20.0,0.012360230088233948,0.05716909095644951,980.0,5753,880.3956298828125,0.0,41.96178436279297
,,0.001,,0.01,,,,,,,5754,,,
1.0,0.3575552999973297,,1.0,,1000.0,0,20.0,0.01620148867368698,0.05236475169658661,980.0,5754,250.76449584960938,0.0,22.39484214782715
,,0.001,,0.01,,,,,,,5755,,,
1.0,0.39299073815345764,,1.0,,1000.0,0,20.0,0.014232015237212181,0.04771389067173004,980.0,5755,2125.0654296875,0.0,65.19303131103516
,,0.001,,0.01,,,,,,,5756,,,
1.0,0.37404271960258484,,1.0,,1000.0,0,20.0,0.012108616530895233,0.05017118901014328,980.0,5756,1056.973876953125,0.0,45.97768783569336
,,0.001,,0.01,,,,,,,5757,,,
1.0,0.2351083755493164,,1.0,,1000.0,0,20.0,0.01093406043946743,0.050526320934295654,980.0,5757,635.1763916015625,0.0,35.64200973510742
,,0.001,,0.01,,,,,,,5758,,,
1.0,0.404446542263031,,1.0,,1000.0,0,20.0,0.015537824481725693,0.04813861846923828,980.0,5758,831.9537353515625,0.0,40.79102325439453
,,0.001,,0.01,,,,,,,5759,,,
1.0,0.48133936524391174,,1.0,,1000.0,0,20.0,0.01871848851442337,0.07920855283737183,980.0,5759,959.252197265625,0.0,43.80073547363281
,,0.001,,0.01,,,,,,,5760,,,
1.0,0.40383464097976685,,1.0,,1000.0,0,20.0,0.014972255565226078,0.046040892601013184,980.0,5760,1001.1590576171875,0.0,44.74726867675781
,,0.001,,0.01,,,,,,,5761,,,
1.0,0.4562183618545532,,1.0,,1000.0,0,20.0,0.018645159900188446,0.057891882956027985,980.0,5761,657.8174438476562,0.0,36.27168273925781
,,0.001,,0.01,,,,,,,5762,,,
1.0,0.40954136848449707,,1.0,,1000.0,0,20.0,0.012296865694224834,0.05211544409394264,980.0,5762,1200.473388671875,0.0,48.99945831298828
,,0.001,,0.01,,,,,,,5763,,,
1.0,0.37253299355506897,,1.0,,1000.0,0,20.0,0.010213518515229225,0.034668900072574615,980.0,5763,1225.31103515625,0.0,49.50375747680664
,,0.001,,0.01,,,,,,,5764,,,
1.0,0.43357953429222107,,1.0,,1000.0,0,20.0,0.010826695710420609,0.07985670864582062,980.0,5764,1420.6248779296875,0.0,53.30337142944336
,,0.001,,0.01,,,,,,,5765,,,
1.0,0.3285054862499237,,1.0,,1000.0,0,20.0,0.010481015779078007,0.034643568098545074,980.0,5765,1360.321044921875,0.0,52.15977478027344
,,0.001,,0.01,,,,,,,5766,,,
1.0,0.522383987903595,,1.0,,1000.0,0,20.0,0.016260791569948196,0.05725289136171341,980.0,5766,404.8117980957031,0.0,28.453886032104492
,,0.001,,0.01,,,,,,,5767,,,
1.0,0.3962295353412628,,1.0,,1000.0,0,20.0,0.014500542543828487,0.051834672689437866,980.0,5767,2674.46044921875,0.0,73.13631439208984
,,0.001,,0.01,,,,,,,5768,,,
1.0,0.6504759788513184,,1.0,,1000.0,0,20.0,0.012704680673778057,0.09714996814727783,980.0,5768,1304.72705078125,0.0,51.08281707763672
,,0.001,,0.01,,,,,,,5769,,,
1.0,0.5970510244369507,,1.0,,1000.0,0,20.0,0.010991859249770641,0.061901893466711044,980.0,5769,210.67868041992188,0.0,20.52699089050293
,,0.001,,0.01,,,,,,,5770,,,
1.0,0.5058231949806213,,1.0,,1000.0,0,20.0,0.013392766937613487,0.05248038098216057,980.0,5770,2193.9013671875,0.0,66.24049377441406
,,0.001,,0.01,,,,,,,5771,,,
1.0,0.39126384258270264,,1.0,,1000.0,0,20.0,0.01110561192035675,0.040419384837150574,980.0,5771,1066.535888671875,0.0,46.18518829345703
,,0.001,,0.01,,,,,,,5772,,,
1.0,0.33721667528152466,,1.0,,1000.0,0,20.0,0.014587640762329102,0.046043239533901215,980.0,5772,2419.874755859375,0.0,69.56830596923828
,,0.001,,0.01,,,,,,,5773,,,
1.0,0.43123626708984375,,1.0,,1000.0,0,20.0,0.01378015149384737,0.054944656789302826,980.0,5773,2023.720458984375,0.0,63.61949920654297
,,0.001,,0.01,,,,,,,5774,,,
1.0,0.3486025929450989,,1.0,,1000.0,0,20.0,0.016644347459077835,0.062207579612731934,980.0,5774,737.604736328125,0.0,38.40845489501953
,,0.001,,0.01,,,,,,,5775,,,
1.0,0.4785009026527405,,1.0,,1000.0,0,20.0,0.013754038140177727,0.06127747893333435,980.0,5775,978.727294921875,0.0,44.243133544921875
,,0.001,,0.01,,,,,,,5776,,,
1.0,0.427147775888443,,1.0,,1000.0,0,20.0,0.014652830548584461,0.07392414659261703,980.0,5776,1119.869140625,0.0,47.32587432861328
,,0.001,,0.01,,,,,,,5777,,,
1.0,0.35253462195396423,,1.0,,1000.0,0,20.0,0.012390632182359695,0.0882958173751831,980.0,5777,1220.548828125,0.0,49.407466888427734
,,0.001,,0.01,,,,,,,5778,,,
1.0,0.2926006615161896,,1.0,,1000.0,0,20.0,0.013062531128525734,0.040116988122463226,980.0,5778,184.09683227539062,0.0,19.188373565673828
,,0.001,,0.01,,,,,,,5779,,,
1.0,0.29940861463546753,,1.0,,1000.0,0,20.0,0.010620847344398499,0.06430444121360779,980.0,5779,1149.1826171875,0.0,47.94126892089844
,,0.001,,0.01,,,,,,,5780,,,
1.0,0.5484588146209717,,1.0,,1000.0,0,20.0,0.01221705786883831,0.06303414702415466,980.0,5780,748.520751953125,0.0,38.691619873046875
,,0.001,,0.01,,,,,,,5781,,,
1.0,0.4434441328048706,,1.0,,1000.0,0,20.0,0.013079740107059479,0.05507536977529526,980.0,5781,849.4288940429688,0.0,41.217201232910156
,,0.001,,0.01,,,,,,,5782,,,
1.0,0.6630746722221375,,1.0,,1000.0,0,20.0,0.016460739076137543,0.10381362587213516,980.0,5782,2337.209228515625,0.0,68.36972045898438
,,0.001,,0.01,,,,,,,5783,,,
1.0,0.4767876863479614,,1.0,,1000.0,0,20.0,0.016224728897213936,0.06740102171897888,980.0,5783,2092.376708984375,0.0,64.6896743774414
,,0.001,,0.01,,,,,,,5784,,,
1.0,0.28241652250289917,,1.0,,1000.0,0,20.0,0.014088602736592293,0.043810661882162094,980.0,5784,485.9353942871094,0.0,31.174842834472656
,,0.001,,0.01,,,,,,,5785,,,
1.0,0.40193116664886475,,1.0,,1000.0,0,20.0,0.014516194351017475,0.062509685754776,980.0,5785,1487.631103515625,0.0,54.545963287353516
,,0.001,,0.01,,,,,,,5786,,,
1.0,0.4230421483516693,,1.0,,1000.0,0,20.0,0.012732897885143757,0.0560419037938118,980.0,5786,492.75238037109375,0.0,31.392751693725586
,,0.001,,0.01,,,,,,,5787,,,
1.0,0.39028680324554443,,1.0,,1000.0,0,20.0,0.012375585734844208,0.04797390475869179,980.0,5787,964.9158935546875,0.0,43.92985153198242
,,0.001,,0.01,,,,,,,5788,,,
1.0,0.4489423632621765,,1.0,,1000.0,0,20.0,0.013257044367492199,0.06366699188947678,980.0,5788,3666.15380859375,0.0,85.62889099121094
,,0.001,,0.01,,,,,,,5789,,,
1.0,0.3251645565032959,,1.0,,1000.0,0,20.0,0.012391363270580769,0.03719158470630646,980.0,5789,1040.4375,0.0,45.616607666015625
,,0.001,,0.01,,,,,,,5790,,,
1.0,0.4866127669811249,,1.0,,1000.0,0,20.0,0.012815713882446289,0.05442005395889282,980.0,5790,598.297119140625,0.0,34.59182357788086
,,0.001,,0.01,,,,,,,5791,,,
1.0,0.2862759828567505,,1.0,,1000.0,0,20.0,0.015941843390464783,0.05642353743314743,980.0,5791,1672.919921875,0.0,57.84323501586914
,,0.001,,0.01,,,,,,,5792,,,
1.0,0.7314638495445251,,1.0,,1000.0,0,20.0,0.01566518470644951,0.07569839805364609,980.0,5792,1218.2645263671875,0.0,49.361209869384766
,,0.001,,0.01,,,,,,,5793,,,
1.0,0.38591063022613525,,1.0,,1000.0,0,20.0,0.013144227676093578,0.04541543871164322,980.0,5793,1233.884033203125,0.0,49.6766357421875
,,0.001,,0.01,,,,,,,5794,,,
1.0,0.5435472130775452,,1.0,,1000.0,0,20.0,0.014420692808926105,0.0652933418750763,980.0,5794,1133.283447265625,0.0,47.60847473144531
,,0.001,,0.01,,,,,,,5795,,,
1.0,0.4515097141265869,,1.0,,1000.0,0,20.0,0.013487234711647034,0.06507450342178345,980.0,5795,1144.5328369140625,0.0,47.844181060791016
,,0.001,,0.01,,,,,,,5796,,,
1.0,0.5451290607452393,,1.0,,1000.0,0,20.0,0.008908038027584553,0.049010612070560455,980.0,5796,893.5737915039062,0.0,42.2746696472168
,,0.001,,0.01,,,,,,,5797,,,
1.0,0.7278918027877808,,1.0,,1000.0,0,20.0,0.012114979326725006,0.09373804926872253,980.0,5797,3420.086181640625,0.0,82.70533752441406
,,0.001,,0.01,,,,,,,5798,,,
1.0,0.512244701385498,,1.0,,1000.0,0,20.0,0.011075537651777267,0.05551030486822128,980.0,5798,2068.9638671875,0.0,64.32672882080078
,,0.001,,0.01,,,,,,,5799,,,
1.0,0.30632033944129944,,1.0,,1000.0,0,20.0,0.011420783586800098,0.03905358538031578,980.0,5799,848.855224609375,0.0,41.20328140258789
,,0.001,,0.01,,,,,,,5800,,,
1.0,0.5458707809448242,,1.0,,1000.0,0,20.0,0.012043808586895466,0.07899985462427139,980.0,5800,716.66796875,0.0,37.85942077636719
,,0.001,,0.01,,,,,,,5801,,,
1.0,0.5928782820701599,,1.0,,1000.0,0,20.0,0.013264256529510021,0.07677434384822845,980.0,5801,751.27099609375,0.0,38.762638092041016
,,0.001,,0.01,,,,,,,5802,,,
1.0,0.4361077547073364,,1.0,,1000.0,0,20.0,0.0116422763094306,0.05046747624874115,980.0,5802,1039.3291015625,0.0,45.59230422973633
,,0.001,,0.01,,,,,,,5803,,,
1.0,0.3003365099430084,,1.0,,1000.0,0,20.0,0.013368693180382252,0.06839778274297714,980.0,5803,925.739990234375,0.0,43.02882766723633
,,0.001,,0.01,,,,,,,5804,,,
1.0,0.44006243348121643,,1.0,,1000.0,0,20.0,0.013734987936913967,0.060440123081207275,980.0,5804,432.34600830078125,0.0,29.4056453704834
,,0.001,,0.01,,,,,,,5805,,,
1.0,0.3000335097312927,,1.0,,1000.0,0,20.0,0.012079574167728424,0.03432442992925644,980.0,5805,797.71484375,0.0,39.94282913208008
,,0.001,,0.01,,,,,,,5806,,,
1.0,0.29706206917762756,,1.0,,1000.0,0,20.0,0.01088760606944561,0.0336897186934948,980.0,5806,1391.559326171875,0.0,52.755271911621094
,,0.001,,0.01,,,,,,,5807,,,
1.0,0.4454517960548401,,1.0,,1000.0,0,20.0,0.01159234531223774,0.06964908540248871,980.0,5807,2759.9345703125,0.0,74.29582214355469
,,0.001,,0.01,,,,,,,5808,,,
1.0,0.47922393679618835,,1.0,,1000.0,0,20.0,0.012325790710747242,0.06484124809503555,980.0,5808,1445.3353271484375,0.0,53.76495361328125
,,0.001,,0.01,,,,,,,5809,,,
1.0,0.619706392288208,,1.0,,1000.0,0,20.0,0.01258010882884264,0.12289351224899292,980.0,5809,875.4700927734375,0.0,41.84423828125
,,0.001,,0.01,,,,,,,5810,,,
1.0,0.37450629472732544,,1.0,,1000.0,0,20.0,0.011107072234153748,0.05259741097688675,980.0,5810,2514.1201171875,0.0,70.91008758544922
,,0.001,,0.01,,,,,,,5811,,,
1.0,0.6114838123321533,,1.0,,1000.0,0,20.0,0.01117499079555273,0.07174356281757355,980.0,5811,1516.85888671875,0.0,55.07919692993164
,,0.001,,0.01,,,,,,,5812,,,
1.0,0.6113340854644775,,1.0,,1000.0,0,20.0,0.010567380115389824,0.07140598446130753,980.0,5812,1450.41796875,0.0,53.85940933227539
,,0.001,,0.01,,,,,,,5813,,,
1.0,0.5195881128311157,,1.0,,1000.0,0,20.0,0.0172236580401659,0.06182275339961052,980.0,5813,3196.203857421875,0.0,79.9525375366211
,,0.001,,0.01,,,,,,,5814,,,
1.0,0.4633868932723999,,1.0,,1000.0,0,20.0,0.013990236446261406,0.053877539932727814,980.0,5814,1749.35400390625,0.0,59.149879455566406
,,0.001,,0.01,,,,,,,5815,,,
1.0,0.61509108543396,,1.0,,1000.0,0,20.0,0.014725273475050926,0.08816878497600555,980.0,5815,1905.9681396484375,0.0,61.740882873535156
,,0.001,,0.01,,,,,,,5816,,,
1.0,0.6500122547149658,,1.0,,1000.0,0,20.0,0.013381347991526127,0.0840860903263092,980.0,5816,616.06494140625,0.0,35.101707458496094
,,0.001,,0.01,,,,,,,5817,,,
1.0,0.4344034492969513,,1.0,,1000.0,0,20.0,0.010877430438995361,0.044451288878917694,980.0,5817,1102.0797119140625,0.0,46.9484748840332
,,0.001,,0.01,,,,,,,5818,,,
1.0,0.45850831270217896,,1.0,,1000.0,0,20.0,0.016338283196091652,0.06276582181453705,980.0,5818,1255.384521484375,0.0,50.107574462890625
,,0.001,,0.01,,,,,,,5819,,,
1.0,0.40006551146507263,,1.0,,1000.0,0,20.0,0.0157454926520586,0.054932091385126114,980.0,5819,670.738525390625,0.0,36.62617874145508
,,0.001,,0.01,,,,,,,5820,,,
1.0,0.3355371057987213,,1.0,,1000.0,0,20.0,0.014496460556983948,0.04743295535445213,980.0,5820,3312.828857421875,0.0,81.39813995361328
,,0.001,,0.01,,,,,,,5821,,,
1.0,0.3439464271068573,,1.0,,1000.0,0,20.0,0.010803534649312496,0.03377541899681091,980.0,5821,480.2218017578125,0.0,30.991024017333984
,,0.001,,0.01,,,,,,,5822,,,
1.0,0.363477885723114,,1.0,,1000.0,0,20.0,0.013766231015324593,0.04839421063661575,980.0,5822,564.505615234375,0.0,33.60076141357422
,,0.001,,0.01,,,,,,,5823,,,
1.0,0.4325157105922699,,1.0,,1000.0,0,20.0,0.01208480354398489,0.051761627197265625,980.0,5823,1083.075439453125,0.0,46.541927337646484
,,0.001,,0.01,,,,,,,5824,,,
1.0,0.6096749305725098,,1.0,,1000.0,0,20.0,0.015021280385553837,0.0642370954155922,980.0,5824,3859.509033203125,0.0,87.85794067382812
,,0.001,,0.01,,,,,,,5825,,,
1.0,0.5981411933898926,,1.0,,1000.0,0,20.0,0.01497641485184431,0.08058799803256989,980.0,5825,1978.36865234375,0.0,62.90260314941406
,,0.001,,0.01,,,,,,,5826,,,
1.0,0.25070303678512573,,1.0,,1000.0,0,20.0,0.01079096645116806,0.052468881011009216,980.0,5826,398.9263000488281,0.0,28.24628448486328
,,0.001,,0.01,,,,,,,5827,,,
1.0,0.3187312185764313,,1.0,,1000.0,0,20.0,0.012370757758617401,0.048805322498083115,980.0,5827,1744.309326171875,0.0,59.06452941894531
,,0.001,,0.01,,,,,,,5828,,,
1.0,0.8118001222610474,,1.0,,1000.0,0,20.0,0.012911743484437466,0.10242706537246704,980.0,5828,2484.080078125,0.0,70.48517608642578
,,0.001,,0.01,,,,,,,5829,,,
1.0,0.4667467474937439,,1.0,,1000.0,0,20.0,0.01228686235845089,0.05577380955219269,980.0,5829,529.6689453125,0.0,32.54747009277344
,,0.001,,0.01,,,,,,,5830,,,
1.0,0.39546483755111694,,1.0,,1000.0,0,20.0,0.012602412141859531,0.0549812838435173,980.0,5830,1365.3125,0.0,52.2553825378418
,,0.001,,0.01,,,,,,,5831,,,
1.0,0.4248376786708832,,1.0,,1000.0,0,20.0,0.013057328760623932,0.06514637917280197,980.0,5831,2107.05224609375,0.0,64.9161376953125
,,0.001,,0.01,,,,,,,5832,,,
1.0,0.3564029335975647,,1.0,,1000.0,0,20.0,0.013164824806153774,0.044267065823078156,980.0,5832,723.2503662109375,0.0,38.03289031982422
,,0.001,,0.01,,,,,,,5833,,,
1.0,0.33862900733947754,,1.0,,1000.0,0,20.0,0.012593487277626991,0.04585269093513489,980.0,5833,4059.60009765625,0.0,90.10660552978516
,,0.001,,0.01,,,,,,,5834,,,
1.0,0.26886457204818726,,1.0,,1000.0,0,20.0,0.011525986716151237,0.029658174142241478,980.0,5834,1104.663330078125,0.0,47.003475189208984
,,0.001,,0.01,,,,,,,5835,,,
1.0,0.4681571125984192,,1.0,,1000.0,0,20.0,0.012701376341283321,0.057111579924821854,980.0,5835,2366.35009765625,0.0,68.79462432861328
,,0.001,,0.01,,,,,,,5836,,,
1.0,0.5335403680801392,,1.0,,1000.0,0,20.0,0.01400636974722147,0.124778613448143,980.0,5836,3201.41748046875,0.0,80.01771545410156
,,0.001,,0.01,,,,,,,5837,,,
1.0,0.33339810371398926,,1.0,,1000.0,0,20.0,0.011407238431274891,0.03818656876683235,980.0,5837,95.82002258300781,0.0,13.843411445617676
,,0.001,,0.01,,,,,,,5838,,,
1.0,0.2749679386615753,,1.0,,1000.0,0,20.0,0.011781684122979641,0.033348388969898224,980.0,5838,1914.9345703125,0.0,61.88593673706055
,,0.001,,0.01,,,,,,,5839,,,
1.0,0.33141636848449707,,1.0,,1000.0,0,20.0,0.01272459514439106,0.08477360755205154,980.0,5839,469.1578674316406,0.0,30.631938934326172
,,0.001,,0.01,,,,,,,5840,,,
1.0,0.36489853262901306,,1.0,,1000.0,0,20.0,0.011433161795139313,0.08148664236068726,980.0,5840,1956.421630859375,0.0,62.5527229309082
,,0.001,,0.01,,,,,,,5841,,,
1.0,0.4173485040664673,,1.0,,1000.0,0,20.0,0.009874554350972176,0.04582418501377106,980.0,5841,5579.5751953125,0.0,105.63687896728516
,,0.001,,0.01,,,,,,,5842,,,
1.0,0.7381712198257446,,1.0,,1000.0,0,20.0,0.010154712945222855,0.06680576503276825,980.0,5842,2817.642333984375,0.0,75.06853485107422
,,0.001,,0.01,,,,,,,5843,,,
1.0,0.3690512776374817,,1.0,,1000.0,0,20.0,0.012210843153297901,0.06194539740681648,980.0,5843,3201.585205078125,0.0,80.01981353759766
,,0.001,,0.01,,,,,,,5844,,,
1.0,0.3496052622795105,,1.0,,1000.0,0,20.0,0.01125315297394991,0.04153452813625336,980.0,5844,164.44480895996094,0.0,18.13531494140625
,,0.001,,0.01,,,,,,,5845,,,
1.0,0.7397164106369019,,1.0,,1000.0,0,20.0,0.012062638066709042,0.120799221098423,980.0,5845,465.748046875,0.0,30.52042007446289
,,0.001,,0.01,,,,,,,5846,,,
1.0,0.3483545780181885,,1.0,,1000.0,0,20.0,0.009858354926109314,0.0388612300157547,980.0,5846,589.4741821289062,0.0,34.3358154296875
,,0.001,,0.01,,,,,,,5847,,,
1.0,0.43055135011672974,,1.0,,1000.0,0,20.0,0.009707359597086906,0.045109398663043976,980.0,5847,514.359375,0.0,32.073646545410156
,,0.001,,0.01,,,,,,,5848,,,
1.0,0.2825494408607483,,1.0,,1000.0,0,20.0,0.012424919754266739,0.07079653441905975,980.0,5848,1331.118408203125,0.0,51.596866607666016
,,0.001,,0.01,,,,,,,5849,,,
1.0,0.48895514011383057,,1.0,,1000.0,0,20.0,0.011041883379220963,0.06959676742553711,980.0,5849,400.5767822265625,0.0,28.304655075073242
,,0.001,,0.01,,,,,,,5850,,,
1.0,0.6491295695304871,,1.0,,1000.0,0,20.0,0.011089345440268517,0.10677407681941986,980.0,5850,610.253662109375,0.0,34.935760498046875
,,0.001,,0.01,,,,,,,5851,,,
1.0,0.35585182905197144,,1.0,,1000.0,0,20.0,0.00976231787353754,0.051812026649713516,980.0,5851,963.8448486328125,0.0,43.90546417236328
,,0.001,,0.01,,,,,,,5852,,,
1.0,0.5258810520172119,,1.0,,1000.0,0,20.0,0.009060550481081009,0.06382796168327332,980.0,5852,2836.280029296875,0.0,75.31639862060547
,,0.001,,0.01,,,,,,,5853,,,
1.0,0.21755585074424744,,1.0,,1000.0,0,20.0,0.010984490625560284,0.04734313488006592,980.0,5853,511.85821533203125,0.0,31.995569229125977
,,0.001,,0.01,,,,,,,5854,,,
1.0,0.5294851064682007,,1.0,,1000.0,0,20.0,0.009613118134438992,0.0569278821349144,980.0,5854,504.6785583496094,0.0,31.770381927490234
