step,train/grad_norm,train/max_step,lr-Adam,train_params/lambda_sds,train_params/lambda_normal_consistency,train/loss_sds,train/loss_normal_consistency,train/min_step,epoch
7390,,,0.01,,,,,,
7390,278.6435546875,500.0,,1.0,10000.0,38821.1171875,0.020235154777765274,20.0,0
7391,,,0.01,,,,,,
7391,27.914052963256836,500.0,,1.0,10000.0,389.59716796875,0.02024347521364689,20.0,0
7392,,,0.01,,,,,,
7392,114.3174057006836,500.0,,1.0,10000.0,6534.234375,0.020251426845788956,20.0,0
7393,,,0.01,,,,,,
7393,80.58075714111328,500.0,,1.0,10000.0,3246.62890625,0.020258301869034767,20.0,0
7394,,,0.01,,,,,,
7394,127.19641876220703,500.0,,1.0,10000.0,8089.46484375,0.02031080424785614,20.0,0
7395,,,0.01,,,,,,
7395,159.86581420898438,500.0,,1.0,10000.0,12778.5380859375,0.020315852016210556,20.0,0
7396,,,0.01,,,,,,
7396,205.79043579101562,500.0,,1.0,10000.0,21174.8515625,0.020322253927588463,20.0,0
7397,,,0.01,,,,,,
7397,192.9266815185547,500.0,,1.0,10000.0,18610.3515625,0.020329585298895836,20.0,0
7398,,,0.01,,,,,,
7398,104.78117370605469,500.0,,1.0,10000.0,5489.54736328125,0.02033785916864872,20.0,0
7399,,,0.01,,,,,,
7399,68.84957885742188,500.0,,1.0,10000.0,2370.1318359375,0.02034424990415573,20.0,0
7400,,,0.01,,,,,,
7400,18.84507179260254,500.0,,1.0,10000.0,177.56837463378906,0.020350398495793343,20.0,0
7401,,,0.01,,,,,,
7401,10.692816734313965,500.0,,1.0,10000.0,57.16816711425781,0.020355716347694397,20.0,0
7402,,,0.01,,,,,,
7402,44.81024169921875,500.0,,1.0,10000.0,1003.9788818359375,0.02050953172147274,20.0,0
7403,,,0.01,,,,,,
7403,268.8919677734375,500.0,,1.0,10000.0,36151.4453125,0.020352590829133987,20.0,0
7404,,,0.01,,,,,,
7404,77.3639907836914,500.0,,1.0,10000.0,2992.593505859375,0.020348144695162773,20.0,0
7405,,,0.01,,,,,,
7405,28.90029525756836,500.0,,1.0,10000.0,417.6135559082031,0.02034168876707554,20.0,0
7406,,,0.01,,,,,,
7406,271.115234375,500.0,,1.0,10000.0,36751.734375,0.020334862172603607,20.0,0
7407,,,0.01,,,,,,
7407,246.883544921875,500.0,,1.0,10000.0,30475.7421875,0.020326869562268257,20.0,0
7408,,,0.01,,,,,,
7408,185.60830688476562,500.0,,1.0,10000.0,17225.22265625,0.02031884528696537,20.0,0
7409,,,0.01,,,,,,
7409,358.8168640136719,500.0,,1.0,10000.0,64374.7734375,0.020313503220677376,20.0,0
7410,,,0.01,,,,,,
7410,248.82408142089844,500.0,,1.0,10000.0,30956.7109375,0.0203064177185297,20.0,0
7411,,,0.01,,,,,,
7411,9.533947944641113,500.0,,1.0,10000.0,45.448081970214844,0.020293820649385452,20.0,0
7412,,,0.01,,,,,,
7412,306.5571594238281,500.0,,1.0,10000.0,46988.64453125,0.020282674580812454,20.0,0
7413,,,0.01,,,,,,
7413,45.13068389892578,500.0,,1.0,10000.0,1018.3893432617188,0.020266234874725342,20.0,0
7414,,,0.01,,,,,,
7414,41.56490707397461,500.0,,1.0,10000.0,863.82080078125,0.02031649462878704,20.0,0
7415,,,0.01,,,,,,
7415,23.855924606323242,500.0,,1.0,10000.0,284.55255126953125,0.020241251215338707,20.0,0
7416,,,0.01,,,,,,
7416,216.07196044921875,500.0,,1.0,10000.0,23343.54296875,0.020307274535298347,20.0,0
7417,,,0.01,,,,,,
7417,460.77215576171875,500.0,,1.0,10000.0,106155.4921875,0.020217686891555786,20.0,0
7418,,,0.01,,,,,,
7418,14.777430534362793,500.0,,1.0,10000.0,109.18623352050781,0.02032933384180069,20.0,0
7419,,,0.01,,,,,,
7419,254.57888793945312,500.0,,1.0,10000.0,32405.20703125,0.020199215039610863,20.0,0
7420,,,0.01,,,,,,
7420,14.569730758666992,500.0,,1.0,10000.0,106.13853454589844,0.020191490650177002,20.0,0
7421,,,0.01,,,,,,
7421,41.14026641845703,500.0,,1.0,10000.0,846.2607421875,0.020276205614209175,20.0,0
7422,,,0.01,,,,,,
7422,71.95437622070312,500.0,,1.0,10000.0,2588.716064453125,0.02034338377416134,20.0,0
7423,,,0.01,,,,,,
7423,185.45974731445312,500.0,,1.0,10000.0,17197.66015625,0.020244868472218513,20.0,0
7424,,,0.01,,,,,,
7424,35.942054748535156,500.0,,1.0,10000.0,645.9155883789062,0.02031058259308338,20.0,0
7425,,,0.01,,,,,,
7425,218.32618713378906,500.0,,1.0,10000.0,23833.16015625,0.020223606377840042,20.0,0
7426,,,0.01,,,,,,
7426,260.64794921875,500.0,,1.0,10000.0,33968.6796875,0.02019803784787655,20.0,0
7427,,,0.01,,,,,,
7427,97.06157684326172,500.0,,1.0,10000.0,4710.47412109375,0.020123297348618507,20.0,0
7428,,,0.01,,,,,,
7428,223.59231567382812,500.0,,1.0,10000.0,24996.76171875,0.02011052519083023,20.0,0
7429,,,0.01,,,,,,
7429,154.00302124023438,500.0,,1.0,10000.0,11858.4658203125,0.02009713649749756,20.0,0
7430,,,0.01,,,,,,
7430,191.07940673828125,500.0,,1.0,10000.0,18255.669921875,0.020160218700766563,20.0,0
7431,,,0.01,,,,,,
7431,47.420352935791016,500.0,,1.0,10000.0,1124.3448486328125,0.0200720876455307,20.0,0
7432,,,0.01,,,,,,
7432,233.76168823242188,500.0,,1.0,10000.0,27322.263671875,0.020061660557985306,20.0,0
7433,,,0.01,,,,,,
7433,60.401100158691406,500.0,,1.0,10000.0,1824.146484375,0.020054960623383522,20.0,0
7434,,,0.01,,,,,,
7434,16.183555603027344,500.0,,1.0,10000.0,130.9537353515625,0.0200851708650589,20.0,0
7435,,,0.01,,,,,,
7435,35.9732666015625,500.0,,1.0,10000.0,647.0379028320312,0.020057912915945053,20.0,0
7436,,,0.01,,,,,,
7436,11.612337112426758,500.0,,1.0,10000.0,67.42318725585938,0.020060379058122635,20.0,0
7437,,,0.01,,,,,,
7437,281.73736572265625,500.0,,1.0,10000.0,39687.96875,0.020132586359977722,20.0,0
7438,,,0.01,,,,,,
7438,450.5656433105469,500.0,,1.0,10000.0,101504.703125,0.020075073465704918,20.0,0
7439,,,0.01,,,,,,
7439,38.945125579833984,500.0,,1.0,10000.0,758.3614501953125,0.02008092775940895,20.0,0
7440,,,0.01,,,,,,
7440,5.365759372711182,500.0,,1.0,10000.0,14.395687103271484,0.020152976736426353,20.0,0
7441,,,0.01,,,,,,
7441,162.51986694335938,500.0,,1.0,10000.0,13206.3525390625,0.020096663385629654,20.0,0
7442,,,0.01,,,,,,
7442,236.24549865722656,500.0,,1.0,10000.0,27905.96875,0.020099660381674767,20.0,0
7443,,,0.01,,,,,,
7443,135.43026733398438,500.0,,1.0,10000.0,9170.6796875,0.020109375938773155,20.0,0
7444,,,0.01,,,,,,
7444,37.58106994628906,500.0,,1.0,10000.0,706.1683959960938,0.020114870741963387,20.0,0
7445,,,0.01,,,,,,
7445,4.069205284118652,500.0,,1.0,10000.0,8.279214859008789,0.02012075111269951,20.0,0
7446,,,0.01,,,,,,
7446,22.308984756469727,500.0,,1.0,10000.0,248.8454132080078,0.020130546763539314,20.0,0
7447,,,0.01,,,,,,
7447,131.7034912109375,500.0,,1.0,10000.0,8672.904296875,0.02013879455626011,20.0,0
7448,,,0.01,,,,,,
7448,237.6368865966797,500.0,,1.0,10000.0,28235.64453125,0.02014496736228466,20.0,0
7449,,,0.01,,,,,,
7449,34.419044494628906,500.0,,1.0,10000.0,592.3353271484375,0.02015395648777485,20.0,0
7450,,,0.01,,,,,,
7450,250.4888458251953,500.0,,1.0,10000.0,31372.328125,0.020163770765066147,20.0,0
7451,,,0.01,,,,,,
7451,173.3359375,500.0,,1.0,10000.0,15022.673828125,0.020173538476228714,20.0,0
7452,,,0.01,,,,,,
7452,23.876218795776367,500.0,,1.0,10000.0,285.036865234375,0.020184645429253578,20.0,0
7453,,,0.01,,,,,,
7453,339.3225402832031,500.0,,1.0,10000.0,57569.890625,0.020191609859466553,20.0,0
7454,,,0.01,,,,,,
7454,264.3734436035156,500.0,,1.0,10000.0,34946.65625,0.020199444144964218,20.0,0
7455,,,0.01,,,,,,
7455,243.8106231689453,500.0,,1.0,10000.0,29721.80859375,0.020368283614516258,20.0,0
7456,,,0.01,,,,,,
7456,5.553886890411377,500.0,,1.0,10000.0,15.422830581665039,0.020207708701491356,20.0,0
7457,,,0.01,,,,,,
7457,459.93682861328125,500.0,,1.0,10000.0,105770.9375,0.02020871639251709,20.0,0
7458,,,0.01,,,,,,
7458,31.442562103271484,500.0,,1.0,10000.0,494.3173828125,0.02021295577287674,20.0,0
7459,,,0.01,,,,,,
7459,128.39280700683594,500.0,,1.0,10000.0,8242.357421875,0.020216722041368484,20.0,0
7460,,,0.01,,,,,,
7460,137.6780242919922,500.0,,1.0,10000.0,9477.6201171875,0.02021605707705021,20.0,0
7461,,,0.01,,,,,,
7461,133.29502868652344,500.0,,1.0,10000.0,8883.783203125,0.02024827152490616,20.0,0
7462,,,0.01,,,,,,
7462,429.2398376464844,500.0,,1.0,10000.0,92123.421875,0.020311860367655754,20.0,0
7463,,,0.01,,,,,,
7463,11.686742782592773,500.0,,1.0,10000.0,68.28997039794922,0.020227225497364998,20.0,0
7464,,,0.01,,,,,,
7464,122.6850814819336,500.0,,1.0,10000.0,7525.814453125,0.020230334252119064,20.0,0
7465,,,0.01,,,,,,
7465,197.72523498535156,500.0,,1.0,10000.0,19547.6328125,0.020236022770404816,20.0,0
7466,,,0.01,,,,,,
7466,4.475390434265137,500.0,,1.0,10000.0,10.014558792114258,0.020242637023329735,20.0,0
7467,,,0.01,,,,,,
7467,92.2903060913086,500.0,,1.0,10000.0,4258.75,0.020253103226423264,20.0,0
7468,,,0.01,,,,,,
7468,15.882229804992676,500.0,,1.0,10000.0,126.12261199951172,0.020259251818060875,20.0,0
7469,,,0.01,,,,,,
7469,41.47895431518555,500.0,,1.0,10000.0,860.2518310546875,0.02038533426821232,20.0,0
7470,,,0.01,,,,,,
7470,374.64959716796875,500.0,,1.0,10000.0,70181.15625,0.02026977576315403,20.0,0
7471,,,0.01,,,,,,
7471,88.34549713134766,500.0,,1.0,10000.0,3902.46337890625,0.020271537825465202,20.0,0
7472,,,0.01,,,,,,
7472,111.386962890625,500.0,,1.0,10000.0,6203.52783203125,0.020290274173021317,20.0,0
7473,,,0.01,,,,,,
7473,108.23397827148438,500.0,,1.0,10000.0,5857.296875,0.020271627232432365,20.0,0
7474,,,0.01,,,,,,
7474,69.41485595703125,500.0,,1.0,10000.0,2409.211181640625,0.020268529653549194,20.0,0
7475,,,0.01,,,,,,
7475,3.5636966228485107,500.0,,1.0,10000.0,6.349966526031494,0.020262224599719048,20.0,0
7476,,,0.01,,,,,,
7476,281.62896728515625,500.0,,1.0,10000.0,39657.4375,0.02025572955608368,20.0,0
7477,,,0.01,,,,,,
7477,100.11458587646484,500.0,,1.0,10000.0,5011.46484375,0.020340343937277794,20.0,0
7478,,,0.01,,,,,,
7478,4.1110520362854,500.0,,1.0,10000.0,8.450373649597168,0.020243367180228233,20.0,0
7479,,,0.01,,,,,,
7479,52.020694732666016,500.0,,1.0,10000.0,1353.076416015625,0.020313000306487083,20.0,0
7480,,,0.01,,,,,,
7480,64.15253448486328,500.0,,1.0,10000.0,2057.77392578125,0.020227398723363876,20.0,0
7481,,,0.01,,,,,,
7481,118.66160583496094,500.0,,1.0,10000.0,7040.2880859375,0.020216824486851692,20.0,0
7482,,,0.01,,,,,,
7482,22.050384521484375,500.0,,1.0,10000.0,243.1097412109375,0.020226171240210533,20.0,0
7483,,,0.01,,,,,,
7483,36.298152923583984,500.0,,1.0,10000.0,658.7779541015625,0.020191572606563568,20.0,0
7484,,,0.01,,,,,,
7484,80.27784729003906,500.0,,1.0,10000.0,3222.266357421875,0.02017783932387829,20.0,0
7485,,,0.01,,,,,,
7485,388.35406494140625,500.0,,1.0,10000.0,75409.4375,0.02016139030456543,20.0,0
7486,,,0.01,,,,,,
7486,22.483823776245117,500.0,,1.0,10000.0,252.76113891601562,0.02013866789638996,20.0,0
7487,,,0.01,,,,,,
7487,238.7845916748047,500.0,,1.0,10000.0,28509.0390625,0.020119015127420425,20.0,0
7488,,,0.01,,,,,,
7488,219.82550048828125,500.0,,1.0,10000.0,24161.625,0.020096540451049805,20.0,0
7489,,,0.01,,,,,,
7489,147.89730834960938,500.0,,1.0,10000.0,10936.8076171875,0.020074764266610146,20.0,0
7490,,,0.01,,,,,,
7490,35.83586883544922,500.0,,1.0,10000.0,642.104736328125,0.020053746178746223,20.0,0
7491,,,0.01,,,,,,
7491,37.51039123535156,500.0,,1.0,10000.0,703.5147094726562,0.020033596083521843,20.0,0
7492,,,0.01,,,,,,
7492,182.771484375,500.0,,1.0,10000.0,16702.708984375,0.020017391070723534,20.0,0
7493,,,0.01,,,,,,
7493,80.33850860595703,500.0,,1.0,10000.0,3227.1376953125,0.01999901607632637,20.0,0
7494,,,0.01,,,,,,
7494,6.560995101928711,500.0,,1.0,10000.0,21.523330688476562,0.01998133771121502,20.0,0
7495,,,0.01,,,,,,
7495,37.20881652832031,500.0,,1.0,10000.0,692.248046875,0.01996665820479393,20.0,0
7496,,,0.01,,,,,,
7496,243.2938690185547,500.0,,1.0,10000.0,29595.953125,0.019954737275838852,20.0,0
7497,,,0.01,,,,,,
7497,194.59336853027344,500.0,,1.0,10000.0,18933.2890625,0.019945800304412842,20.0,0
7498,,,0.01,,,,,,
7498,55.44063949584961,500.0,,1.0,10000.0,1536.8321533203125,0.019937627017498016,20.0,0
7499,,,0.01,,,,,,
7499,169.97738647460938,500.0,,1.0,10000.0,14446.15625,0.019931679591536522,20.0,0
7500,,,0.01,,,,,,
7500,181.2300262451172,500.0,,1.0,10000.0,16422.16015625,0.019925929605960846,20.0,0
7501,,,0.01,,,,,,
7501,160.90802001953125,500.0,,1.0,10000.0,12945.6953125,0.01991623267531395,20.0,0
7502,,,0.01,,,,,,
7502,4.760445594787598,500.0,,1.0,10000.0,11.330921173095703,0.019907958805561066,20.0,0
7503,,,0.01,,,,,,
7503,299.9464111328125,500.0,,1.0,10000.0,44983.921875,0.01994885317981243,20.0,0
7504,,,0.01,,,,,,
7504,21.14386749267578,500.0,,1.0,10000.0,223.53155517578125,0.01989760622382164,20.0,0
7505,,,0.01,,,,,,
7505,139.46754455566406,500.0,,1.0,10000.0,9725.599609375,0.019972827285528183,20.0,0
7506,,,0.01,,,,,,
7506,451.6266174316406,500.0,,1.0,10000.0,101983.296875,0.019899917766451836,20.0,0
7507,,,0.01,,,,,,
7507,180.8219757080078,500.0,,1.0,10000.0,16348.2919921875,0.019887886941432953,20.0,0
7508,,,0.01,,,,,,
7508,400.50396728515625,500.0,,1.0,10000.0,80201.7109375,0.019872412085533142,20.0,0
7509,,,0.01,,,,,,
7509,146.69261169433594,500.0,,1.0,10000.0,10759.3603515625,0.019862249493598938,20.0,0
7510,,,0.01,,,,,,
7510,182.19566345214844,500.0,,1.0,10000.0,16597.62890625,0.01985972374677658,20.0,0
7511,,,0.01,,,,,,
7511,224.9274139404297,500.0,,1.0,10000.0,25296.169921875,0.01990387961268425,20.0,0
7512,,,0.01,,,,,,
7512,25.122453689575195,500.0,,1.0,10000.0,315.56884765625,0.019854143261909485,20.0,0
7513,,,0.01,,,,,,
7513,64.57115173339844,500.0,,1.0,10000.0,2084.717041015625,0.01985952816903591,20.0,0
7514,,,0.01,,,,,,
7514,73.56179809570312,500.0,,1.0,10000.0,2705.66943359375,0.01986737735569477,20.0,0
7515,,,0.01,,,,,,
7515,66.58659362792969,500.0,,1.0,10000.0,2216.887451171875,0.01987592689692974,20.0,0
7516,,,0.01,,,,,,
7516,112.05768585205078,500.0,,1.0,10000.0,6278.46240234375,0.01988675445318222,20.0,0
7517,,,0.01,,,,,,
7517,207.3063201904297,500.0,,1.0,10000.0,21487.955078125,0.019899951294064522,20.0,0
7518,,,0.01,,,,,,
7518,61.91768264770508,500.0,,1.0,10000.0,1916.899658203125,0.01991282030940056,20.0,0
7519,,,0.01,,,,,,
7519,29.53727149963379,500.0,,1.0,10000.0,436.2252197265625,0.019926445558667183,20.0,0
7520,,,0.01,,,,,,
7520,91.93292236328125,500.0,,1.0,10000.0,4225.8310546875,0.019938137382268906,20.0,0
7521,,,0.01,,,,,,
7521,33.624778747558594,500.0,,1.0,10000.0,565.3129272460938,0.01994931325316429,20.0,0
7522,,,0.01,,,,,,
7522,72.28190612792969,500.0,,1.0,10000.0,2612.337158203125,0.01995813474059105,20.0,0
7523,,,0.01,,,,,,
7523,87.42875671386719,500.0,,1.0,10000.0,3821.89404296875,0.02003638632595539,20.0,0
7524,,,0.01,,,,,,
7524,416.5796813964844,500.0,,1.0,10000.0,86769.3125,0.01996522769331932,20.0,0
7525,,,0.01,,,,,,
7525,449.5630187988281,500.0,,1.0,10000.0,101053.453125,0.01996432989835739,20.0,0
7526,,,0.01,,,,,,
7526,20.407421112060547,500.0,,1.0,10000.0,208.23141479492188,0.01995507813990116,20.0,0
7527,,,0.01,,,,,,
7527,8.338166236877441,500.0,,1.0,10000.0,34.76250457763672,0.019948966801166534,20.0,0
7528,,,0.01,,,,,,
7528,231.361572265625,500.0,,1.0,10000.0,26764.091796875,0.019945763051509857,20.0,0
7529,,,0.01,,,,,,
7529,176.90762329101562,500.0,,1.0,10000.0,15648.154296875,0.019954750314354897,20.0,0
7530,,,0.01,,,,,,
7530,15.677096366882324,500.0,,1.0,10000.0,122.88567352294922,0.019948462024331093,20.0,0
7531,,,0.01,,,,,,
7531,235.6949920654297,500.0,,1.0,10000.0,27776.06640625,0.01994381472468376,20.0,0
7532,,,0.01,,,,,,
7532,116.18177032470703,500.0,,1.0,10000.0,6749.1015625,0.01993776671588421,20.0,0
7533,,,0.01,,,,,,
7533,373.0911865234375,500.0,,1.0,10000.0,69598.515625,0.019932422786951065,20.0,0
7534,,,0.01,,,,,,
7534,20.3135986328125,500.0,,1.0,10000.0,206.32115173339844,0.019932875409722328,20.0,0
7535,,,0.01,,,,,,
7535,91.07231903076172,500.0,,1.0,10000.0,4147.083984375,0.019934747368097305,20.0,0
7536,,,0.01,,,,,,
7536,169.4432830810547,500.0,,1.0,10000.0,14355.5126953125,0.019939370453357697,20.0,0
7537,,,0.01,,,,,,
7537,284.1446838378906,500.0,,1.0,10000.0,40369.1015625,0.01994301564991474,20.0,0
7538,,,0.01,,,,,,
7538,34.74055480957031,500.0,,1.0,10000.0,603.4530029296875,0.01994471065700054,20.0,0
7539,,,0.01,,,,,,
7539,7.963527202606201,500.0,,1.0,10000.0,31.708881378173828,0.01994600147008896,20.0,0
7540,,,0.01,,,,,,
7540,31.384963989257812,500.0,,1.0,10000.0,492.50799560546875,0.01994640938937664,20.0,0
7541,,,0.01,,,,,,
7541,179.75840759277344,500.0,,1.0,10000.0,16156.544921875,0.01994606852531433,20.0,0
7542,,,0.01,,,,,,
7542,300.91455078125,500.0,,1.0,10000.0,45274.78125,0.019941162317991257,20.0,0
7543,,,0.01,,,,,,
7543,28.359989166259766,500.0,,1.0,10000.0,402.14447021484375,0.020020905882120132,20.0,0
7544,,,0.01,,,,,,
7544,60.47285079956055,500.0,,1.0,10000.0,1828.48291015625,0.0199368204921484,20.0,0
7545,,,0.01,,,,,,
7545,143.46617126464844,500.0,,1.0,10000.0,10291.271484375,0.020103925839066505,20.0,0
7546,,,0.01,,,,,,
7546,3.6624202728271484,500.0,,1.0,10000.0,6.706661224365234,0.02003483474254608,20.0,0
7547,,,0.01,,,,,,
7547,20.847267150878906,500.0,,1.0,10000.0,217.30426025390625,0.02002827078104019,20.0,0
7548,,,0.01,,,,,,
7548,25.436628341674805,500.0,,1.0,10000.0,323.51104736328125,0.020018713548779488,20.0,0
7549,,,0.01,,,,,,
7549,139.238037109375,500.0,,1.0,10000.0,9693.615234375,0.020008642226457596,20.0,0
7550,,,0.01,,,,,,
7550,80.8062744140625,500.0,,1.0,10000.0,3264.826904296875,0.01988990046083927,20.0,0
7551,,,0.01,,,,,,
7551,156.02354431152344,500.0,,1.0,10000.0,12171.673828125,0.019876673817634583,20.0,0
7552,,,0.01,,,,,,
7552,296.656005859375,500.0,,1.0,10000.0,44002.390625,0.019860446453094482,20.0,0
7553,,,0.01,,,,,,
7553,58.60292434692383,500.0,,1.0,10000.0,1717.1513671875,0.01988140493631363,20.0,0
7554,,,0.01,,,,,,
7554,258.083984375,500.0,,1.0,10000.0,33303.671875,0.01982952281832695,20.0,0
7555,,,0.01,,,,,,
7555,103.00093078613281,500.0,,1.0,10000.0,5304.595703125,0.01993224024772644,20.0,0
7556,,,0.01,,,,,,
7556,149.5586395263672,500.0,,1.0,10000.0,11183.892578125,0.019796190783381462,20.0,0
7557,,,0.01,,,,,,
7557,158.18991088867188,500.0,,1.0,10000.0,12512.0244140625,0.019788816571235657,20.0,0
7558,,,0.01,,,,,,
7558,291.0046691894531,500.0,,1.0,10000.0,42341.859375,0.019782479852437973,20.0,0
7559,,,0.01,,,,,,
7559,330.0390625,500.0,,1.0,10000.0,54462.89453125,0.019803345203399658,20.0,0
7560,,,0.01,,,,,,
7560,84.67567443847656,500.0,,1.0,10000.0,3584.98486328125,0.01979062333703041,20.0,0
7561,,,0.01,,,,,,
7561,425.0730895996094,500.0,,1.0,10000.0,90343.5703125,0.019799532368779182,20.0,0
7562,,,0.01,,,,,,
7562,184.80735778808594,500.0,,1.0,10000.0,17076.87890625,0.019815748557448387,20.0,0
7563,,,0.01,,,,,,
7563,95.37812042236328,500.0,,1.0,10000.0,4548.4931640625,0.019833657890558243,20.0,0
7564,,,0.01,,,,,,
7564,207.349609375,500.0,,1.0,10000.0,21496.9296875,0.01985253393650055,20.0,0
7565,,,0.01,,,,,,
7565,29.342599868774414,500.0,,1.0,10000.0,430.4940185546875,0.01987171545624733,20.0,0
7566,,,0.01,,,,,,
7566,10.279131889343262,500.0,,1.0,10000.0,52.83027648925781,0.01989310048520565,20.0,0
7567,,,0.01,,,,,,
7567,15.039851188659668,500.0,,1.0,10000.0,113.09855651855469,0.019914904609322548,20.0,0
7568,,,0.01,,,,,,
7568,48.11043167114258,500.0,,1.0,10000.0,1157.306884765625,0.019935688003897667,20.0,0
7569,,,0.01,,,,,,
7569,68.46875,500.0,,1.0,10000.0,2343.985107421875,0.019954029470682144,20.0,0
7570,,,0.01,,,,,,
7570,241.28245544433594,500.0,,1.0,10000.0,29108.611328125,0.020163971930742264,20.0,0
7571,,,0.01,,,,,,
7571,143.75552368164062,500.0,,1.0,10000.0,10332.826171875,0.020171688869595528,20.0,0
7572,,,0.01,,,,,,
7572,76.53797149658203,500.0,,1.0,10000.0,2929.0302734375,0.0201802346855402,20.0,0
7573,,,0.01,,,,,,
7573,105.25777435302734,500.0,,1.0,10000.0,5539.599609375,0.020187173038721085,20.0,0
7574,,,0.01,,,,,,
7574,91.29914855957031,500.0,,1.0,10000.0,4167.767578125,0.020243633538484573,20.0,0
7575,,,0.01,,,,,,
7575,364.788818359375,500.0,,1.0,10000.0,66535.4375,0.020194387063384056,20.0,0
7576,,,0.01,,,,,,
7576,47.84617233276367,500.0,,1.0,10000.0,1144.628173828125,0.02019721269607544,20.0,0
7577,,,0.01,,,,,,
7577,3.0180492401123047,500.0,,1.0,10000.0,4.5543107986450195,0.02020297385752201,20.0,0
7578,,,0.01,,,,,,
7578,22.278799057006836,500.0,,1.0,10000.0,248.17245483398438,0.020298633724451065,20.0,0
7579,,,0.01,,,,,,
7579,7.126039028167725,500.0,,1.0,10000.0,25.390216827392578,0.02021118998527527,20.0,0
7580,,,0.01,,,,,,
7580,224.565185546875,500.0,,1.0,10000.0,25214.76171875,0.020213201642036438,20.0,0
7581,,,0.01,,,,,,
7581,65.03996276855469,500.0,,1.0,10000.0,2115.09814453125,0.02021167427301407,20.0,0
7582,,,0.01,,,,,,
7582,110.11186981201172,500.0,,1.0,10000.0,6062.3115234375,0.02021135203540325,20.0,0
7583,,,0.01,,,,,,
7583,31.934782028198242,500.0,,1.0,10000.0,509.9151611328125,0.02021467685699463,20.0,0
7584,,,0.01,,,,,,
7584,9.537886619567871,500.0,,1.0,10000.0,45.48563766479492,0.020220037549734116,20.0,0
7585,,,0.01,,,,,,
7585,190.57571411132812,500.0,,1.0,10000.0,18159.552734375,0.020226703956723213,20.0,0
7586,,,0.01,,,,,,
7586,350.1510925292969,500.0,,1.0,10000.0,61302.890625,0.02023102343082428,20.0,0
7587,,,0.01,,,,,,
7587,55.18498992919922,500.0,,1.0,10000.0,1522.6915283203125,0.020395517349243164,20.0,0
7588,,,0.01,,,,,,
7588,91.81914520263672,500.0,,1.0,10000.0,4215.37744140625,0.020242784172296524,20.0,0
7589,,,0.01,,,,,,
7589,245.74392700195312,500.0,,1.0,10000.0,30195.0390625,0.02024918608367443,20.0,0
7590,,,0.01,,,,,,
7590,75.44744873046875,500.0,,1.0,10000.0,2846.15869140625,0.020254498347640038,20.0,0
7591,,,0.01,,,,,,
7591,291.641357421875,500.0,,1.0,10000.0,42527.33984375,0.020260930061340332,20.0,0
7592,,,0.01,,,,,,
7592,344.6588134765625,500.0,,1.0,10000.0,59394.84375,0.02026507258415222,20.0,0
7593,,,0.01,,,,,,
7593,198.60321044921875,500.0,,1.0,10000.0,19721.62109375,0.020268820226192474,20.0,0
7594,,,0.01,,,,,,
7594,246.2862548828125,500.0,,1.0,10000.0,30328.4609375,0.020272836089134216,20.0,0
7595,,,0.01,,,,,,
7595,285.882080078125,500.0,,1.0,10000.0,40864.28125,0.02027992345392704,20.0,0
7596,,,0.01,,,,,,
7596,3.8005194664001465,500.0,,1.0,10000.0,7.221973419189453,0.02036399394273758,20.0,0
7597,,,0.01,,,,,,
7597,247.87554931640625,500.0,,1.0,10000.0,30721.14453125,0.02030419372022152,20.0,0
7598,,,0.01,,,,,,
7598,255.02688598632812,500.0,,1.0,10000.0,32519.359375,0.020313961431384087,20.0,0
7599,,,0.01,,,,,,
7599,48.215396881103516,500.0,,1.0,10000.0,1162.3623046875,0.020330484956502914,20.0,0
7600,,,0.01,,,,,,
7600,173.07159423828125,500.0,,1.0,10000.0,14976.888671875,0.020432626828551292,20.0,0
