lr-Adam/geometry.feature_network,train_params/lambda_3d_sd,train_params/lambda_rgb,train/loss_rgb,train/min_step,trian/loss_normal_smoothness_2d,train_params/lambda_sd,train_params/lambda_mask,lr-Adam/geometry.density_network,train_params/lambda_orient,lr-Adam/geometry.encoding,train/max_step,train_params/lambda_sparsity,train_params/lambda_opaque,train/loss_mask,step,train/loss_sd,train/loss_sd_3d,train/max_step_3d,train_params/lambda_normal_smoothness_2d,train/grad_norm_3d,epoch,train/loss_sparsity,train/loss_opaque,train/grad_norm,train/min_step_3d
,1.0,1000.0,0.0024941095616668463,200.0,0.006992285139858723,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010200485587120056,5381,17348.81640625,118.1839828491211,600.0,1000.0,15.374262809753418,0,0.5120663642883301,0.028662942349910736,186.27301025390625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5382,,,,,,,,,,
,1.0,1000.0,0.0024749822914600372,200.0,0.004466718062758446,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010152792558073997,5382,1237.06005859375,58.989200592041016,600.0,1000.0,10.861785888671875,0,0.4255070388317108,0.024984119459986687,49.74052810668945,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5383,,,,,,,,,,
,1.0,1000.0,0.002488338854163885,200.0,0.0038344496861100197,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010117843747138977,5383,1393.867431640625,53.86736297607422,600.0,1000.0,10.379533767700195,0,0.4247097373008728,0.03269810602068901,52.79900360107422,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5384,,,,,,,,,,
,1.0,1000.0,0.0024970609229058027,200.0,0.007107959128916264,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010107910260558128,5384,25061.62109375,47.770042419433594,600.0,1000.0,9.774460792541504,0,0.4869382381439209,0.024410706013441086,223.8822021484375,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5385,,,,,,,,,,
,1.0,1000.0,0.002487054793164134,200.0,0.003882694523781538,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010099194012582302,5385,16832.90625,35.36231994628906,600.0,1000.0,8.409793853759766,0,0.42307889461517334,0.02629978582262993,183.48245239257812,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5386,,,,,,,,,,
,1.0,1000.0,0.002488332334905863,200.0,0.004400296602398157,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.01008545607328415,5386,1022.2584228515625,15.318440437316895,600.0,1000.0,5.535059452056885,0,0.40135079622268677,0.03520451486110687,45.21633529663086,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5387,,,,,,,,,,
,1.0,1000.0,0.0024893851950764656,200.0,0.005563382990658283,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010085305199027061,5387,22324.4296875,86.85636138916016,600.0,1000.0,13.180012702941895,0,0.45348674058914185,0.030801819637417793,211.30276489257812,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5388,,,,,,,,,,
,1.0,1000.0,0.002488289028406143,200.0,0.00435003824532032,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010055490769445896,5388,27465.0390625,93.05635833740234,600.0,1000.0,13.642313003540039,0,0.41669949889183044,0.025184666737914085,234.37167358398438,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5389,,,,,,,,,,
,1.0,1000.0,0.0024951528757810593,200.0,0.005711603444069624,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010084015317261219,5389,7321.0458984375,90.84164428710938,600.0,1000.0,13.478994369506836,0,0.4539126753807068,0.03463286533951759,121.0045166015625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5390,,,,,,,,,,
,1.0,1000.0,0.002501516370102763,200.0,0.007052128203213215,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010121311992406845,5390,9870.423828125,77.67041015625,600.0,1000.0,12.463580131530762,0,0.515118420124054,0.028959086164832115,140.5021209716797,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5391,,,,,,,,,,
,1.0,1000.0,0.00250991596840322,200.0,0.005860883742570877,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010126736015081406,5391,7635.84716796875,50.91441345214844,600.0,1000.0,10.09102725982666,0,0.481092631816864,0.03177664428949356,123.57869720458984,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5392,,,,,,,,,,
,1.0,1000.0,0.002509200247004628,200.0,0.00469377962872386,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010132432915270329,5392,3647.03515625,19.654827117919922,600.0,1000.0,6.269741058349609,0,0.4410701394081116,0.028957974165678024,85.40533447265625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5393,,,,,,,,,,
,1.0,1000.0,0.002509679179638624,200.0,0.0047571174800395966,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010135842487215996,5393,10556.603515625,48.866512298583984,600.0,1000.0,9.886000633239746,0,0.4299682676792145,0.025990333408117294,145.30384826660156,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5394,,,,,,,,,,
,1.0,1000.0,0.002518151421099901,200.0,0.00400846591219306,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010141403414309025,5394,7198.04296875,114.05253601074219,600.0,1000.0,15.103147506713867,0,0.37569355964660645,0.037254348397254944,119.98368835449219,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5395,,,,,,,,,,
,1.0,1000.0,0.002513578161597252,200.0,0.006297132465988398,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010089991614222527,5395,18967.74609375,91.7083511352539,600.0,1000.0,13.543142318725586,0,0.48991531133651733,0.03305147588253021,194.77035522460938,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5396,,,,,,,,,,
,1.0,1000.0,0.0025189677253365517,200.0,0.004004638642072678,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010001331567764282,5396,1940.3978271484375,74.984619140625,600.0,1000.0,12.246192932128906,0,0.4185347557067871,0.029086951166391373,62.29603576660156,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5397,,,,,,,,,,
,1.0,1000.0,0.002532633952796459,200.0,0.004006966948509216,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009921791031956673,5397,14897.7001953125,44.314918518066406,600.0,1000.0,9.414341926574707,0,0.4157679080963135,0.0259128175675869,172.61343383789062,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5398,,,,,,,,,,
,1.0,1000.0,0.002526064869016409,200.0,0.003096157219260931,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.00986640527844429,5398,10976.50390625,56.60973358154297,600.0,1000.0,10.640463829040527,0,0.4048152565956116,0.036052774637937546,148.1654815673828,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5399,,,,,,,,,,
,1.0,1000.0,0.002500089816749096,200.0,0.003967090509831905,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009805953130126,5399,3753.07958984375,33.76457214355469,600.0,1000.0,8.217612266540527,0,0.417751669883728,0.03338193520903587,86.63809204101562,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5400,,,,,,,,,,
,1.0,1000.0,0.0024981198366731405,200.0,0.004587763920426369,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009769344702363014,5400,5682.2265625,27.87697410583496,600.0,1000.0,7.466856479644775,0,0.43410369753837585,0.028934746980667114,106.60418701171875,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5401,,,,,,,,,,
,1.0,1000.0,0.0024899167474359274,200.0,0.006121549755334854,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009739847853779793,5401,2752.94384765625,138.08029174804688,600.0,1000.0,16.618078231811523,0,0.488300621509552,0.03419964015483856,74.20166778564453,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5402,,,,,,,,,,
,1.0,1000.0,0.0024933672975748777,200.0,0.004450548440217972,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009710649028420448,5402,5789.7255859375,105.11653137207031,600.0,1000.0,14.49941635131836,0,0.433451771736145,0.02919735014438629,107.60785675048828,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5403,,,,,,,,,,
,1.0,1000.0,0.0024616240989416838,200.0,0.006967596709728241,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009669385850429535,5403,42732.8203125,75.64116668701172,600.0,1000.0,12.299688339233398,0,0.5008370280265808,0.027187662199139595,292.3450622558594,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5404,,,,,,,,,,
,1.0,1000.0,0.002455906942486763,200.0,0.004018481820821762,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009643019177019596,5404,15422.6904296875,91.13134002685547,600.0,1000.0,13.500469207763672,0,0.40478402376174927,0.026135504245758057,175.62852478027344,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5405,,,,,,,,,,
,1.0,1000.0,0.002447971375659108,200.0,0.004771478474140167,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009664736688137054,5405,28217.306640625,113.6608657836914,600.0,1000.0,15.077192306518555,0,0.44266948103904724,0.025962693616747856,237.55970764160156,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5406,,,,,,,,,,
,1.0,1000.0,0.002444604178890586,200.0,0.004853389225900173,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009615445509552956,5406,844.4107666015625,55.88376998901367,600.0,1000.0,10.572016716003418,0,0.41953420639038086,0.02372809126973152,41.095272064208984,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5407,,,,,,,,,,
,1.0,1000.0,0.0024384132120758295,200.0,0.006637213751673698,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009605837985873222,5407,23223.8984375,58.7576789855957,600.0,1000.0,10.840449333190918,0,0.5067676305770874,0.028168868273496628,215.5175018310547,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5408,,,,,,,,,,
,1.0,1000.0,0.0024512324016541243,200.0,0.004198743496090174,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009581048041582108,5408,32110.01953125,63.11933135986328,600.0,1000.0,11.235597610473633,0,0.4010763168334961,0.03887922316789627,253.41673278808594,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5409,,,,,,,,,,
,1.0,1000.0,0.0024642066564410925,200.0,0.004209386184811592,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.0095305684953928,5409,45107.66796875,17.453529357910156,600.0,1000.0,5.908219337463379,0,0.4440068006515503,0.02906007692217827,300.3586730957031,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5410,,,,,,,,,,
,1.0,1000.0,0.002476651221513748,200.0,0.005580887198448181,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009481856599450111,5410,28093.2109375,36.155967712402344,600.0,1000.0,8.503642082214355,0,0.4441045820713043,0.030430052429437637,237.0367431640625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5411,,,,,,,,,,
,1.0,1000.0,0.002480162773281336,200.0,0.006700136698782444,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.00947894249111414,5411,5834.18701171875,113.19551086425781,600.0,1000.0,15.046296119689941,0,0.4920518696308136,0.025986447930336,108.02024841308594,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5412,,,,,,,,,,
,1.0,1000.0,0.0025040721520781517,200.0,0.00764672365039587,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009486569091677666,5412,28912.94140625,325.48406982421875,600.0,1000.0,25.51407814025879,0,0.5137274265289307,0.025162287056446075,240.47012329101562,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5413,,,,,,,,,,
,1.0,1000.0,0.0025305203162133694,200.0,0.004048725124448538,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009478636085987091,5413,10228.05078125,22.993915557861328,600.0,1000.0,6.781432628631592,0,0.41472065448760986,0.040239401161670685,143.0248260498047,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5414,,,,,,,,,,
,1.0,1000.0,0.002554283943027258,200.0,0.004189216531813145,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009474467486143112,5414,9051.09375,44.404354095458984,600.0,1000.0,9.423837661743164,0,0.4638904929161072,0.03836255893111229,134.54437255859375,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5415,,,,,,,,,,
,1.0,1000.0,0.002574439160525799,200.0,0.00403112918138504,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009490969590842724,5415,4559.6728515625,127.12255859375,600.0,1000.0,15.94506549835205,0,0.36323729157447815,0.03911902755498886,95.4952621459961,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5416,,,,,,,,,,
,1.0,1000.0,0.002600661013275385,200.0,0.004816773347556591,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009520936757326126,5416,4402.3515625,33.1595573425293,600.0,1000.0,8.143654823303223,0,0.4283594787120819,0.028353014960885048,93.83338165283203,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5417,,,,,,,,,,
,1.0,1000.0,0.002600964857265353,200.0,0.004695182666182518,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009579632431268692,5417,5729.0078125,27.912153244018555,600.0,1000.0,7.471566677093506,0,0.4547925889492035,0.03264659643173218,107.04212188720703,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5418,,,,,,,,,,
,1.0,1000.0,0.0026183740701526403,200.0,0.005155431106686592,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.00960640236735344,5418,9089.203125,54.27999496459961,600.0,1000.0,10.419212341308594,0,0.4922753572463989,0.034349847584962845,134.8273162841797,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5419,,,,,,,,,,
,1.0,1000.0,0.0026448487769812346,200.0,0.0037031243555247784,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009624963626265526,5419,4071.515625,127.01115417480469,600.0,1000.0,15.938076972961426,0,0.384208619594574,0.04280697926878929,90.2387466430664,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5420,,,,,,,,,,
,1.0,1000.0,0.0026395225431770086,200.0,0.005829296074807644,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009618647396564484,5420,4702.759765625,28.11481475830078,600.0,1000.0,7.4986419677734375,0,0.4838959276676178,0.03340056538581848,96.9820556640625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5421,,,,,,,,,,
,1.0,1000.0,0.0026511349715292454,200.0,0.004658418707549572,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009608478285372257,5421,39071.359375,60.465553283691406,600.0,1000.0,10.996868133544922,0,0.4476379156112671,0.02819814719259739,279.5401916503906,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5422,,,,,,,,,,
,1.0,1000.0,0.0026607122272253036,200.0,0.006067281123250723,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009612329304218292,5422,2201.12841796875,110.88147735595703,600.0,1000.0,14.891707420349121,0,0.4856148660182953,0.02685583382844925,66.34950256347656,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5423,,,,,,,,,,
,1.0,1000.0,0.002660470549017191,200.0,0.003759336657822132,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009618048556149006,5423,16618.3671875,106.36133575439453,600.0,1000.0,14.585015296936035,0,0.3801574110984802,0.04291699081659317,182.3094482421875,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5424,,,,,,,,,,
,1.0,1000.0,0.002672091592103243,200.0,0.005547551438212395,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009571348316967487,5424,1385.7191162109375,131.8719940185547,600.0,1000.0,16.240198135375977,0,0.4660305976867676,0.0360720269382,52.64445495605469,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5425,,,,,,,,,,
,1.0,1000.0,0.0026772269047796726,200.0,0.004387273918837309,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.00953756459057331,5425,24645.48046875,147.4397430419922,600.0,1000.0,17.172056198120117,0,0.44227850437164307,0.035403136163949966,222.0156707763672,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5426,,,,,,,,,,
,1.0,1000.0,0.0026869531720876694,200.0,0.005342925898730755,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009568968787789345,5426,10697.5224609375,164.37054443359375,600.0,1000.0,18.13121795654297,0,0.4913986027240753,0.031150104478001595,146.27044677734375,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5427,,,,,,,,,,
,1.0,1000.0,0.002717177150771022,200.0,0.0036621135659515858,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.00951358675956726,5427,2077.29443359375,37.49516296386719,600.0,1000.0,8.659695625305176,0,0.38733237981796265,0.04273281246423721,64.45610046386719,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5428,,,,,,,,,,
,1.0,1000.0,0.0027231413405388594,200.0,0.004698341712355614,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.00950988382101059,5428,7687.81201171875,77.9266586303711,600.0,1000.0,12.484122276306152,0,0.43089714646339417,0.03254160284996033,123.99848175048828,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5429,,,,,,,,,,
,1.0,1000.0,0.0027381349354982376,200.0,0.004153713583946228,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.00952596589922905,5429,28766.30078125,89.28546142578125,600.0,1000.0,13.363042831420898,0,0.4076350927352905,0.024957552552223206,239.8595428466797,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5430,,,,,,,,,,
,1.0,1000.0,0.0027498211711645126,200.0,0.005792353767901659,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.00952231790870428,5430,21388.30859375,58.85353088378906,600.0,1000.0,10.849288940429688,0,0.47388577461242676,0.03522418439388275,206.82508850097656,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5431,,,,,,,,,,
,1.0,1000.0,0.0027363223489373922,200.0,0.004665668122470379,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.00955615472048521,5431,19139.2734375,29.470706939697266,600.0,1000.0,7.67733097076416,0,0.41335737705230713,0.04367780312895775,195.64903259277344,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5432,,,,,,,,,,
,1.0,1000.0,0.0027275278698652983,200.0,0.004459728021174669,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009541080333292484,5432,2129.839599609375,56.609535217285156,600.0,1000.0,10.6404447555542,0,0.420261025428772,0.029850855469703674,65.26622009277344,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5433,,,,,,,,,,
,1.0,1000.0,0.002708510961383581,200.0,0.004735328257083893,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009563479572534561,5433,25286.634765625,36.27677917480469,600.0,1000.0,8.517837524414062,0,0.39960116147994995,0.040712956339120865,224.885009765625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5434,,,,,,,,,,
,1.0,1000.0,0.0026847212575376034,200.0,0.004704069346189499,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009573714807629585,5434,18112.546875,44.13422393798828,600.0,1000.0,9.395129203796387,0,0.44311606884002686,0.02818017452955246,190.3289031982422,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5435,,,,,,,,,,
,1.0,1000.0,0.002646441338583827,200.0,0.004382714629173279,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009597022086381912,5435,14754.64453125,89.13027954101562,600.0,1000.0,13.351425170898438,0,0.47707343101501465,0.03851304203271866,171.78268432617188,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5436,,,,,,,,,,
,1.0,1000.0,0.0026470492593944073,200.0,0.004717204719781876,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009669169783592224,5436,20892.7578125,129.6473388671875,600.0,1000.0,16.102628707885742,0,0.40394169092178345,0.03823595866560936,204.41505432128906,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5437,,,,,,,,,,
,1.0,1000.0,0.002625616965815425,200.0,0.004309150855988264,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.00967336818575859,5437,21093.234375,49.298431396484375,600.0,1000.0,9.929594993591309,0,0.42745667695999146,0.024396482855081558,205.39344787597656,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5438,,,,,,,,,,
,1.0,1000.0,0.002612378215417266,200.0,0.004544934723526239,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009673992171883583,5438,12015.0439453125,141.99932861328125,600.0,1000.0,16.85226058959961,0,0.42976346611976624,0.036392174661159515,155.01641845703125,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5439,,,,,,,,,,
,1.0,1000.0,0.002605738118290901,200.0,0.004124912898987532,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009689535945653915,5439,5574.85546875,21.818092346191406,600.0,1000.0,6.60576868057251,0,0.416938841342926,0.02843652106821537,105.59219360351562,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5440,,,,,,,,,,
,1.0,1000.0,0.0026114776264876127,200.0,0.004442953504621983,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009700743481516838,5440,2621.1298828125,87.98528289794922,600.0,1000.0,13.265389442443848,0,0.4475868344306946,0.027866121381521225,72.40345001220703,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5441,,,,,,,,,,
,1.0,1000.0,0.002595670288428664,200.0,0.004499576985836029,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009677117690443993,5441,1699.2808837890625,56.43467330932617,600.0,1000.0,10.623998641967773,0,0.41903427243232727,0.04613091051578522,58.297183990478516,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5442,,,,,,,,,,
,1.0,1000.0,0.002578968647867441,200.0,0.004209285136312246,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009672117419540882,5442,6979.9013671875,22.967933654785156,600.0,1000.0,6.777600288391113,0,0.42841285467147827,0.039581816643476486,118.151611328125,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5443,,,,,,,,,,
,1.0,1000.0,0.0025602192617952824,200.0,0.004630998708307743,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009673625230789185,5443,5905.49267578125,20.338214874267578,600.0,1000.0,6.3778076171875,0,0.4156232476234436,0.023383425548672676,108.67835998535156,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5444,,,,,,,,,,
,1.0,1000.0,0.0025508832186460495,200.0,0.006043705157935619,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009703985415399075,5444,5475.1337890625,54.654022216796875,600.0,1000.0,10.455048561096191,0,0.49252158403396606,0.032037071883678436,104.64352416992188,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5445,,,,,,,,,,
,1.0,1000.0,0.0025246178265661,200.0,0.003975831903517246,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009656934067606926,5445,8180.05029296875,116.81775665283203,600.0,1000.0,15.285140037536621,0,0.3855985105037689,0.042522966861724854,127.90660858154297,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5446,,,,,,,,,,
,1.0,1000.0,0.0025177495554089546,200.0,0.0042099300771951675,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.00958423875272274,5446,25461.31640625,92.67558288574219,600.0,1000.0,13.614373207092285,0,0.4397726058959961,0.02788028120994568,225.66043090820312,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5447,,,,,,,,,,
,1.0,1000.0,0.0025135334581136703,200.0,0.004211371764540672,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009500585496425629,5447,1180.98291015625,24.712800979614258,600.0,1000.0,7.03033447265625,0,0.4198990762233734,0.027200601994991302,48.60005569458008,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5448,,,,,,,,,,
,1.0,1000.0,0.002513503422960639,200.0,0.007490190211683512,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009460283443331718,5448,13109.4853515625,143.24044799804688,600.0,1000.0,16.92574691772461,0,0.5160740613937378,0.02798430249094963,161.9227294921875,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5449,,,,,,,,,,
,1.0,1000.0,0.002517254091799259,200.0,0.006612647324800491,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009397368878126144,5449,10206.4482421875,100.42497253417969,600.0,1000.0,14.17215347290039,0,0.47596025466918945,0.02831866405904293,142.8737030029297,200.0
0.001,,,,,,,,0.001,,0.01,,,,,5450,,,,,,,,,,
,1.0,1000.0,0.002522677881643176,200.0,0.00479686027392745,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.00937506090849638,5450,34659.88671875,62.69183349609375,600.0,1000.0,11.197484970092773,0,0.39900118112564087,0.03606252372264862,263.2864990234375,200.0
