lr-Adam,train_params/lambda_normal_consistency,train/loss_normal_consistency,train/max_step,train/loss_mask,train/max_step_3d,train_params/lambda_3d_sd,train_params/lambda_mask,train/grad_norm_3d,train_params/lambda_rgb,step,train/loss_rgb,train_params/lambda_sd,train/grad_norm,train/loss_sd_3d,train/loss_sd,train_params/lambda_laplacian_smoothness,train/min_step,train/min_step_3d,epoch
,1000.0,0.009083861485123634,600.0,0.11930974572896957,600.0,1.0,100.0,6.676853656768799,1000.0,9134,0.00988586526364088,0.02500000037252903,240.8248748779297,22.29018783569336,28998.30859375,0.0,200.0,200.0,0
0.001,,,,,,,,,,9135,,,,,,,,,
,1000.0,0.009083744138479233,600.0,0.11927956342697144,600.0,1.0,100.0,5.027623176574707,1000.0,9135,0.009875377640128136,0.02500000037252903,219.97804260253906,12.638496398925781,24195.169921875,0.0,200.0,200.0,0
0.001,,,,,,,,,,9136,,,,,,,,,
,1000.0,0.00908370316028595,600.0,0.11911977827548981,600.0,1.0,100.0,8.062237739562988,1000.0,9136,0.009864076040685177,0.02500000037252903,183.2672119140625,32.499839782714844,16793.435546875,0.0,200.0,200.0,0
0.001,,,,,,,,,,9137,,,,,,,,,
,1000.0,0.009083673357963562,600.0,0.11919192969799042,600.0,1.0,100.0,10.153068542480469,1000.0,9137,0.009854632429778576,0.02500000037252903,267.7367248535156,51.54240417480469,35841.4765625,0.0,200.0,200.0,0
0.001,,,,,,,,,,9138,,,,,,,,,
,1000.0,0.009083627723157406,600.0,0.11915124952793121,600.0,1.0,100.0,9.1678466796875,1000.0,9138,0.009846175089478493,0.02500000037252903,256.042724609375,42.02470397949219,32778.94140625,0.0,200.0,200.0,0
0.001,,,,,,,,,,9139,,,,,,,,,
,1000.0,0.009083685465157032,600.0,0.11915051192045212,600.0,1.0,100.0,9.678610801696777,1000.0,9139,0.009833899326622486,0.02500000037252903,222.8832244873047,46.83776092529297,24838.46484375,0.0,200.0,200.0,0
0.001,,,,,,,,,,9140,,,,,,,,,
,1000.0,0.009083637967705727,600.0,0.11902651935815811,600.0,1.0,100.0,6.468991279602051,1000.0,9140,0.00981590524315834,0.02500000037252903,252.1014404296875,20.923921585083008,31777.56640625,0.0,200.0,200.0,0
0.001,,,,,,,,,,9141,,,,,,,,,
,1000.0,0.00908356998115778,600.0,0.11910215020179749,600.0,1.0,100.0,8.864154815673828,1000.0,9141,0.00981493666768074,0.02500000037252903,88.71698760986328,39.28662109375,3935.35205078125,0.0,200.0,200.0,0
0.001,,,,,,,,,,9142,,,,,,,,,
,1000.0,0.00908341072499752,600.0,0.11909686028957367,600.0,1.0,100.0,10.15248966217041,1000.0,9142,0.009812112897634506,0.02500000037252903,207.95867919921875,51.536521911621094,21623.40625,0.0,200.0,200.0,0
0.001,,,,,,,,,,9143,,,,,,,,,
,1000.0,0.00908328965306282,600.0,0.1191367655992508,600.0,1.0,100.0,11.385794639587402,1000.0,9143,0.00980766024440527,0.02500000037252903,159.83016967773438,64.81816101074219,12772.841796875,0.0,200.0,200.0,0
0.001,,,,,,,,,,9144,,,,,,,,,
,1000.0,0.009083122946321964,600.0,0.11930400133132935,600.0,1.0,100.0,18.004350662231445,1000.0,9144,0.009813091717660427,0.02500000037252903,203.02210998535156,162.07830810546875,20608.98828125,0.0,200.0,200.0,0
0.001,,,,,,,,,,9145,,,,,,,,,
,1000.0,0.009082989767193794,600.0,0.11930510401725769,600.0,1.0,100.0,9.052248001098633,1000.0,9145,0.009805934503674507,0.02500000037252903,97.29808044433594,40.971595764160156,4733.4580078125,0.0,200.0,200.0,0
0.001,,,,,,,,,,9146,,,,,,,,,
,1000.0,0.0090827951207757,600.0,0.11927182227373123,600.0,1.0,100.0,4.294322967529297,1000.0,9146,0.009793257340788841,0.02500000037252903,194.2827606201172,9.220603942871094,18872.896484375,0.0,200.0,200.0,0
0.001,,,,,,,,,,9147,,,,,,,,,
,1000.0,0.009082622826099396,600.0,0.11919553577899933,600.0,1.0,100.0,6.069612503051758,1000.0,9147,0.009779646061360836,0.02500000037252903,90.56094360351562,18.42009735107422,4100.64208984375,0.0,200.0,200.0,0
0.001,,,,,,,,,,9148,,,,,,,,,
,1000.0,0.009082470089197159,600.0,0.11924007534980774,600.0,1.0,100.0,5.060773849487305,1000.0,9148,0.009766573086380959,0.02500000037252903,184.0953369140625,12.805715560913086,16945.546875,0.0,200.0,200.0,0
0.001,,,,,,,,,,9149,,,,,,,,,
,1000.0,0.009082332253456116,600.0,0.11923763155937195,600.0,1.0,100.0,8.59741497039795,1000.0,9149,0.009752619080245495,0.02500000037252903,187.91458129882812,36.95777130126953,17655.9453125,0.0,200.0,200.0,0
0.001,,,,,,,,,,9150,,,,,,,,,
,1000.0,0.009082197211682796,600.0,0.11923158168792725,600.0,1.0,100.0,5.633273124694824,1000.0,9150,0.009738953784108162,0.02500000037252903,86.55850219726562,15.8668851852417,3746.18701171875,0.0,200.0,200.0,0
0.001,,,,,,,,,,9151,,,,,,,,,
,1000.0,0.009082112461328506,600.0,0.1191917285323143,600.0,1.0,100.0,5.047695636749268,1000.0,9151,0.009724944829940796,0.02500000037252903,118.49858856201172,12.739614486694336,7020.9580078125,0.0,200.0,200.0,0
0.001,,,,,,,,,,9152,,,,,,,,,
,1000.0,0.009082009084522724,600.0,0.11927992105484009,600.0,1.0,100.0,4.357185363769531,1000.0,9152,0.009715829975903034,0.02500000037252903,162.01673889160156,9.492532730102539,13124.7109375,0.0,200.0,200.0,0
0.001,,,,,,,,,,9153,,,,,,,,,
,1000.0,0.009081898257136345,600.0,0.11928139626979828,600.0,1.0,100.0,13.944602012634277,1000.0,9153,0.009705957025289536,0.02500000037252903,256.42132568359375,97.22596740722656,32875.94921875,0.0,200.0,200.0,0
0.001,,,,,,,,,,9154,,,,,,,,,
,1000.0,0.009081710129976273,600.0,0.11927355080842972,600.0,1.0,100.0,21.535694122314453,1000.0,9154,0.009694437496364117,0.02500000037252903,109.9030532836914,231.89306640625,6039.3408203125,0.0,200.0,200.0,0
0.001,,,,,,,,,,9155,,,,,,,,,
,1000.0,0.009081428870558739,600.0,0.11927104741334915,600.0,1.0,100.0,10.96098804473877,1000.0,9155,0.009690317325294018,0.02500000037252903,337.5809020996094,60.071632385253906,56980.4375,0.0,200.0,200.0,0
0.001,,,,,,,,,,9156,,,,,,,,,
,1000.0,0.009081205353140831,600.0,0.11923226714134216,600.0,1.0,100.0,12.978363990783691,1000.0,9156,0.009692363440990448,0.02500000037252903,93.61756134033203,84.21896362304688,4382.1240234375,0.0,200.0,200.0,0
0.001,,,,,,,,,,9157,,,,,,,,,
,1000.0,0.00908095296472311,600.0,0.11911171674728394,600.0,1.0,100.0,17.710338592529297,1000.0,9157,0.009690334089100361,0.02500000037252903,231.0065460205078,156.82806396484375,26682.01171875,0.0,200.0,200.0,0
0.001,,,,,,,,,,9158,,,,,,,,,
,1000.0,0.009080623276531696,600.0,0.11919134855270386,600.0,1.0,100.0,6.248002529144287,1000.0,9158,0.009694850072264671,0.02500000037252903,210.92115783691406,19.518768310546875,22243.8671875,0.0,200.0,200.0,0
0.001,,,,,,,,,,9159,,,,,,,,,
,1000.0,0.009080222807824612,600.0,0.11923203617334366,600.0,1.0,100.0,13.198750495910645,1000.0,9159,0.009700524620711803,0.02500000037252903,83.31709289550781,87.10350799560547,3470.869140625,0.0,200.0,200.0,0
0.001,,,,,,,,,,9160,,,,,,,,,
,1000.0,0.009079857729375362,600.0,0.11927775293588638,600.0,1.0,100.0,14.930790901184082,1000.0,9160,0.009709561243653297,0.02500000037252903,134.8064727783203,111.46426391601562,9086.392578125,0.0,200.0,200.0,0
0.001,,,,,,,,,,9161,,,,,,,,,
,1000.0,0.009079476818442345,600.0,0.11927434056997299,600.0,1.0,100.0,8.46580696105957,1000.0,9161,0.009718137793242931,0.02500000037252903,209.63946533203125,35.83494186401367,21974.3515625,0.0,200.0,200.0,0
0.001,,,,,,,,,,9162,,,,,,,,,
,1000.0,0.009079244919121265,600.0,0.1193564161658287,600.0,1.0,100.0,7.956678867340088,1000.0,9162,0.00972890667617321,0.02500000037252903,65.72753143310547,31.654369354248047,2160.054443359375,0.0,200.0,200.0,0
0.001,,,,,,,,,,9163,,,,,,,,,
,1000.0,0.009079047478735447,600.0,0.11939950287342072,600.0,1.0,100.0,5.087285995483398,1000.0,9163,0.00973599310964346,0.02500000037252903,212.2136993408203,12.940240859985352,22517.328125,0.0,200.0,200.0,0
0.001,,,,,,,,,,9164,,,,,,,,,
,1000.0,0.009078826755285263,600.0,0.1193973496556282,600.0,1.0,100.0,16.95094108581543,1000.0,9164,0.009736521169543266,0.02500000037252903,76.10555267333984,143.66720581054688,2896.02734375,0.0,200.0,200.0,0
0.001,,,,,,,,,,9165,,,,,,,,,
,1000.0,0.009078644216060638,600.0,0.11939682811498642,600.0,1.0,100.0,4.41392183303833,1000.0,9165,0.009739908389747143,0.02500000037252903,87.71956634521484,9.741353988647461,3847.361572265625,0.0,200.0,200.0,0
0.001,,,,,,,,,,9166,,,,,,,,,
,1000.0,0.009078350849449635,600.0,0.11935856938362122,600.0,1.0,100.0,6.440830707550049,1000.0,9166,0.009745582938194275,0.02500000037252903,56.9707145690918,20.742151260375977,1622.8310546875,0.0,200.0,200.0,0
0.001,,,,,,,,,,9167,,,,,,,,,
,1000.0,0.00907801277935505,600.0,0.1195654571056366,600.0,1.0,100.0,9.576177597045898,1000.0,9167,0.009760322980582714,0.02500000037252903,308.73223876953125,45.85158920288086,47657.796875,0.0,200.0,200.0,0
0.001,,,,,,,,,,9168,,,,,,,,,
,1000.0,0.00907769426703453,600.0,0.11960817873477936,600.0,1.0,100.0,13.071046829223633,1000.0,9168,0.009770850650966167,0.02500000037252903,208.77810668945312,85.42613220214844,21794.1484375,0.0,200.0,200.0,0
0.001,,,,,,,,,,9169,,,,,,,,,
,1000.0,0.00907750055193901,600.0,0.11960616707801819,600.0,1.0,100.0,18.999290466308594,1000.0,9169,0.009782097302377224,0.02500000037252903,287.9150085449219,180.4865264892578,41447.5234375,0.0,200.0,200.0,0
0.001,,,,,,,,,,9170,,,,,,,,,
,1000.0,0.009077373892068863,600.0,0.11964751034975052,600.0,1.0,100.0,14.3252534866333,1000.0,9170,0.009800092317163944,0.02500000037252903,261.45098876953125,102.60645294189453,34178.3125,0.0,200.0,200.0,0
0.001,,,,,,,,,,9171,,,,,,,,,
,1000.0,0.009077372960746288,600.0,0.11964783072471619,600.0,1.0,100.0,13.588493347167969,1000.0,9171,0.00981895811855793,0.02500000037252903,257.6403503417969,92.32357788085938,33189.2734375,0.0,200.0,200.0,0
0.001,,,,,,,,,,9172,,,,,,,,,
,1000.0,0.009077337570488453,600.0,0.11960820853710175,600.0,1.0,100.0,9.040903091430664,1000.0,9172,0.00983748771250248,0.02500000037252903,55.18899917602539,40.86896514892578,1522.912841796875,0.0,200.0,200.0,0
0.001,,,,,,,,,,9173,,,,,,,,,
,1000.0,0.009077182039618492,600.0,0.11966322362422943,600.0,1.0,100.0,10.041814804077148,1000.0,9173,0.009862816892564297,0.02500000037252903,149.23072814941406,50.41901397705078,11134.90625,0.0,200.0,200.0,0
0.001,,,,,,,,,,9174,,,,,,,,,
,1000.0,0.009077025577425957,600.0,0.11966116726398468,600.0,1.0,100.0,10.780003547668457,1000.0,9174,0.009875018149614334,0.02500000037252903,50.00922775268555,58.10424041748047,1250.46142578125,0.0,200.0,200.0,0
0.001,,,,,,,,,,9175,,,,,,,,,
,1000.0,0.009076859802007675,600.0,0.1195051372051239,600.0,1.0,100.0,4.857597827911377,1000.0,9175,0.009877374395728111,0.02500000037252903,217.1953125,11.798128128051758,23586.90234375,0.0,200.0,200.0,0
0.001,,,,,,,,,,9176,,,,,,,,,
,1000.0,0.009076789952814579,600.0,0.11936670541763306,600.0,1.0,100.0,5.339666843414307,1000.0,9176,0.009875787422060966,0.02500000037252903,112.09484100341797,14.256020545959473,6282.6259765625,0.0,200.0,200.0,0
0.001,,,,,,,,,,9177,,,,,,,,,
,1000.0,0.009076724760234356,600.0,0.1193707063794136,600.0,1.0,100.0,7.5116095542907715,1000.0,9177,0.009876773692667484,0.02500000037252903,63.6407585144043,28.212139129638672,2025.072998046875,0.0,200.0,200.0,0
0.001,,,,,,,,,,9178,,,,,,,,,
,1000.0,0.009076636284589767,600.0,0.11937016248703003,600.0,1.0,100.0,8.950757026672363,1000.0,9178,0.00987119972705841,0.02500000037252903,84.56741333007812,40.05802917480469,3575.823974609375,0.0,200.0,200.0,0
0.001,,,,,,,,,,9179,,,,,,,,,
,1000.0,0.00907651986926794,600.0,0.11932626366615295,600.0,1.0,100.0,4.663814067840576,1000.0,9179,0.009860279969871044,0.02500000037252903,282.847412109375,10.875579833984375,40001.328125,0.0,200.0,200.0,0
0.001,,,,,,,,,,9180,,,,,,,,,
,1000.0,0.009076411835849285,600.0,0.11945042759180069,600.0,1.0,100.0,4.825613021850586,1000.0,9180,0.00984883401542902,0.02500000037252903,184.0032501220703,11.643269538879395,16928.59765625,0.0,200.0,200.0,0
0.001,,,,,,,,,,9181,,,,,,,,,
,1000.0,0.009076164104044437,600.0,0.11953704804182053,600.0,1.0,100.0,5.240669250488281,1000.0,9181,0.009832881391048431,0.02500000037252903,270.3255310058594,13.732306480407715,36537.9453125,0.0,200.0,200.0,0
0.001,,,,,,,,,,9182,,,,,,,,,
,1000.0,0.009075988084077835,600.0,0.11957720667123795,600.0,1.0,100.0,5.537626266479492,1000.0,9182,0.00982063077390194,0.02500000037252903,112.78912353515625,15.332653045654297,6360.693359375,0.0,200.0,200.0,0
0.001,,,,,,,,,,9183,,,,,,,,,
,1000.0,0.009075854904949665,600.0,0.11949507892131805,600.0,1.0,100.0,14.029511451721191,1000.0,9183,0.009799319319427013,0.02500000037252903,170.74951171875,98.41358947753906,14577.6982421875,0.0,200.0,200.0,0
0.001,,,,,,,,,,9184,,,,,,,,,
,1000.0,0.009075743146240711,600.0,0.11966651678085327,600.0,1.0,100.0,14.458536148071289,1000.0,9184,0.009796077385544777,0.02500000037252903,233.2478790283203,104.52462768554688,27202.28515625,0.0,200.0,200.0,0
0.001,,,,,,,,,,9185,,,,,,,,,
,1000.0,0.009075633250176907,600.0,0.11958366632461548,600.0,1.0,100.0,7.076491832733154,1000.0,9185,0.009779210202395916,0.02500000037252903,64.10580444335938,25.038366317749023,2054.777099609375,0.0,200.0,200.0,0
0.001,,,,,,,,,,9186,,,,,,,,,
,1000.0,0.009075509384274483,600.0,0.11953596770763397,600.0,1.0,100.0,10.125972747802734,1000.0,9186,0.009762512519955635,0.02500000037252903,100.40837860107422,51.267662048339844,5040.9208984375,0.0,200.0,200.0,0
0.001,,,,,,,,,,9187,,,,,,,,,
,1000.0,0.009075290523469448,600.0,0.11953382194042206,600.0,1.0,100.0,13.19521427154541,1000.0,9187,0.009748531505465508,0.02500000037252903,101.06078338623047,87.05683898925781,5106.640625,0.0,200.0,200.0,0
0.001,,,,,,,,,,9188,,,,,,,,,
,1000.0,0.009075196459889412,600.0,0.1194886714220047,600.0,1.0,100.0,9.14294719696045,1000.0,9188,0.009727208875119686,0.02500000037252903,56.051551818847656,41.79673767089844,1570.88818359375,0.0,200.0,200.0,0
0.001,,,,,,,,,,9189,,,,,,,,,
,1000.0,0.009075132198631763,600.0,0.11953289806842804,600.0,1.0,100.0,11.44039535522461,1000.0,9189,0.009711089543998241,0.02500000037252903,226.8640899658203,65.44132232666016,25733.65625,0.0,200.0,200.0,0
0.001,,,,,,,,,,9190,,,,,,,,,
,1000.0,0.009074955247342587,600.0,0.11953133344650269,600.0,1.0,100.0,8.256143569946289,1000.0,9190,0.009697245433926582,0.02500000037252903,126.38765716552734,34.08195495605469,7986.92041015625,0.0,200.0,200.0,0
0.001,,,,,,,,,,9191,,,,,,,,,
,1000.0,0.00907471589744091,600.0,0.11969161778688431,600.0,1.0,100.0,6.502709865570068,1000.0,9191,0.0096837617456913,0.02500000037252903,65.00762176513672,21.14261817932129,2112.99560546875,0.0,200.0,200.0,0
0.001,,,,,,,,,,9192,,,,,,,,,
,1000.0,0.009074483998119831,600.0,0.11956113576889038,600.0,1.0,100.0,6.620730400085449,1000.0,9192,0.0096626877784729,0.02500000037252903,247.6902618408203,21.917034149169922,30675.234375,0.0,200.0,200.0,0
0.001,,,,,,,,,,9193,,,,,,,,,
,1000.0,0.00907421950250864,600.0,0.11944567412137985,600.0,1.0,100.0,9.311463356018066,1000.0,9193,0.009642727673053741,0.02500000037252903,93.61570739746094,43.35167694091797,4381.9501953125,0.0,200.0,200.0,0
0.001,,,,,,,,,,9194,,,,,,,,,
,1000.0,0.009074005298316479,600.0,0.1193222925066948,600.0,1.0,100.0,7.535096168518066,1000.0,9194,0.00962178222835064,0.02500000037252903,163.23068237304688,28.388839721679688,13322.12890625,0.0,200.0,200.0,0
0.001,,,,,,,,,,9195,,,,,,,,,
,1000.0,0.009073760360479355,600.0,0.11927483975887299,600.0,1.0,100.0,7.860403537750244,1000.0,9195,0.00960620492696762,0.02500000037252903,101.31622314453125,30.89297103881836,5132.48876953125,0.0,200.0,200.0,0
0.001,,,,,,,,,,9196,,,,,,,,,
,1000.0,0.00907354149967432,600.0,0.11923724412918091,600.0,1.0,100.0,4.919734001159668,1000.0,9196,0.009589824825525284,0.02500000037252903,94.46147155761719,12.101892471313477,4461.48486328125,0.0,200.0,200.0,0
0.001,,,,,,,,,,9197,,,,,,,,,
,1000.0,0.009073277935385704,600.0,0.11919684708118439,600.0,1.0,100.0,8.998461723327637,1000.0,9197,0.00957182701677084,0.02500000037252903,172.05360412597656,40.48616409301758,14801.22265625,0.0,200.0,200.0,0
0.001,,,,,,,,,,9198,,,,,,,,,
,1000.0,0.009073043242096901,600.0,0.11919622868299484,600.0,1.0,100.0,10.094642639160156,1000.0,9198,0.009557642042636871,0.02500000037252903,107.65033721923828,50.95090103149414,5794.2978515625,0.0,200.0,200.0,0
0.001,,,,,,,,,,9199,,,,,,,,,
,1000.0,0.009072850458323956,600.0,0.11923705041408539,600.0,1.0,100.0,8.912490844726562,1000.0,9199,0.009545464999973774,0.02500000037252903,98.30976104736328,39.71624755859375,4832.404296875,0.0,200.0,200.0,0
0.001,,,,,,,,,,9200,,,,,,,,,
,1000.0,0.009072492830455303,600.0,0.11935660988092422,600.0,1.0,100.0,8.90686321258545,1000.0,9200,0.009539433754980564,0.02500000037252903,62.45418167114258,39.66610336303711,1950.262451171875,0.0,200.0,200.0,0
0.001,,,,,,,,,,9201,,,,,,,,,
,1000.0,0.00907213892787695,600.0,0.1194051057100296,600.0,1.0,100.0,12.323587417602539,1000.0,9201,0.009531181305646896,0.02500000037252903,195.7810821533203,75.9354019165039,19165.1171875,0.0,200.0,200.0,0
0.001,,,,,,,,,,9202,,,,,,,,,
,1000.0,0.009071801789104939,600.0,0.11927986890077591,600.0,1.0,100.0,5.900084495544434,1000.0,9202,0.00951302982866764,0.02500000037252903,90.39932250976562,17.405498504638672,4086.019287109375,0.0,200.0,200.0,0
0.001,,,,,,,,,,9203,,,,,,,,,
,1000.0,0.009071462787687778,600.0,0.11939196288585663,600.0,1.0,100.0,13.278034210205078,1000.0,9203,0.00950372964143753,0.02500000037252903,204.23822021484375,88.15309143066406,20856.626953125,0.0,200.0,200.0,0
0.001,,,,,,,,,,9204,,,,,,,,,
,1000.0,0.00907115638256073,600.0,0.11939731240272522,600.0,1.0,100.0,7.109633445739746,1000.0,9204,0.009493403136730194,0.02500000037252903,157.31561279296875,25.27344512939453,12374.1015625,0.0,200.0,200.0,0
0.001,,,,,,,,,,9205,,,,,,,,,
,1000.0,0.009070856496691704,600.0,0.11944714933633804,600.0,1.0,100.0,8.341205596923828,1000.0,9205,0.009485926479101181,0.02500000037252903,224.30276489257812,34.7878532409668,25155.8671875,0.0,200.0,200.0,0
0.001,,,,,,,,,,9206,,,,,,,,,
,1000.0,0.009070644155144691,600.0,0.11948774009943008,600.0,1.0,100.0,10.138528823852539,1000.0,9206,0.009479209780693054,0.02500000037252903,135.25901794433594,51.39488220214844,9147.5,0.0,200.0,200.0,0
0.001,,,,,,,,,,9207,,,,,,,,,
,1000.0,0.009070434607565403,600.0,0.11940494179725647,600.0,1.0,100.0,7.309680938720703,1000.0,9207,0.00946581270545721,0.02500000037252903,231.4505157470703,26.715717315673828,26784.671875,0.0,200.0,200.0,0
0.001,,,,,,,,,,9208,,,,,,,,,
,1000.0,0.00907030887901783,600.0,0.11936160176992416,600.0,1.0,100.0,8.279970169067383,1000.0,9208,0.009457439184188843,0.02500000037252903,202.33364868164062,34.27894973754883,20469.451171875,0.0,200.0,200.0,0
0.001,,,,,,,,,,9209,,,,,,,,,
,1000.0,0.009070197120308876,600.0,0.11936372518539429,600.0,1.0,100.0,13.381952285766602,1000.0,9209,0.009452267549932003,0.02500000037252903,94.96952819824219,89.53832244873047,4509.60546875,0.0,200.0,200.0,0
0.001,,,,,,,,,,9210,,,,,,,,,
,1000.0,0.009070150554180145,600.0,0.11932399868965149,600.0,1.0,100.0,17.12482452392578,1000.0,9210,0.009445399045944214,0.02500000037252903,270.16778564453125,146.62979125976562,36495.3125,0.0,200.0,200.0,0
0.001,,,,,,,,,,9211,,,,,,,,,
,1000.0,0.009070111438632011,600.0,0.11928698420524597,600.0,1.0,100.0,6.988643169403076,1000.0,9211,0.009442158043384552,0.02500000037252903,193.1044921875,24.42056655883789,18644.671875,0.0,200.0,200.0,0
0.001,,,,,,,,,,9212,,,,,,,,,
,1000.0,0.009070072323083878,600.0,0.11929086595773697,600.0,1.0,100.0,5.946484088897705,1000.0,9212,0.009439270943403244,0.02500000037252903,145.1496124267578,17.680335998535156,10534.205078125,0.0,200.0,200.0,0
0.001,,,,,,,,,,9213,,,,,,,,,
,1000.0,0.009070093743503094,600.0,0.11932913213968277,600.0,1.0,100.0,17.756145477294922,1000.0,9213,0.00943697988986969,0.02500000037252903,282.1245422363281,157.64036560058594,39797.1328125,0.0,200.0,200.0,0
0.001,,,,,,,,,,9214,,,,,,,,,
,1000.0,0.009070201776921749,600.0,0.11933734267950058,600.0,1.0,100.0,11.391325950622559,1000.0,9214,0.009437168948352337,0.02500000037252903,247.76063537597656,64.88114929199219,30692.66796875,0.0,200.0,200.0,0
0.001,,,,,,,,,,9215,,,,,,,,,
,1000.0,0.009070390835404396,600.0,0.11937825381755829,600.0,1.0,100.0,9.702841758728027,1000.0,9215,0.009437419474124908,0.02500000037252903,188.57347106933594,47.07257080078125,17779.9765625,0.0,200.0,200.0,0
0.001,,,,,,,,,,9216,,,,,,,,,
,1000.0,0.00907060969620943,600.0,0.11933556199073792,600.0,1.0,100.0,10.852388381958008,1000.0,9216,0.009435392916202545,0.02500000037252903,137.62185668945312,58.88716506958008,9469.888671875,0.0,200.0,200.0,0
0.001,,,,,,,,,,9217,,,,,,,,,
,1000.0,0.009070842526853085,600.0,0.11933396011590958,600.0,1.0,100.0,17.499998092651367,1000.0,9217,0.009434095583856106,0.02500000037252903,266.67816162109375,153.1249542236328,35558.62109375,0.0,200.0,200.0,0
0.001,,,,,,,,,,9218,,,,,,,,,
,1000.0,0.00907102134078741,600.0,0.11936916410923004,600.0,1.0,100.0,10.843835830688477,1000.0,9218,0.009434936568140984,0.02500000037252903,237.98617553710938,58.79438781738281,28318.7109375,0.0,200.0,200.0,0
0.001,,,,,,,,,,9219,,,,,,,,,
,1000.0,0.009071123786270618,600.0,0.11937077343463898,600.0,1.0,100.0,9.694173812866211,1000.0,9219,0.009438402950763702,0.02500000037252903,125.12317657470703,46.98849868774414,7827.904296875,0.0,200.0,200.0,0
0.001,,,,,,,,,,9220,,,,,,,,,
,1000.0,0.009071249514818192,600.0,0.11940421164035797,600.0,1.0,100.0,12.408880233764648,1000.0,9220,0.009443540126085281,0.02500000037252903,51.04832077026367,76.99015808105469,1302.9654541015625,0.0,200.0,200.0,0
